TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:19 AM,64.4,62.6,94,29.76,1.8,ESE,10.4,-,0.14,Rain,Heavy Rain,120,2001-09-19 05:19:00
12:53 AM,66.0,64.0,93,29.72,1.8,ESE,10.4,-,0.40,Rain,Heavy Rain,120,2001-09-19 05:53:00
1:12 AM,66.2,64.4,94,29.71,2.0,ESE,17.3,-,0.14,Rain-Thunderstorm,Thunderstorms and Rain,120,2001-09-19 06:12:00
1:27 AM,66.2,64.4,94,29.70,2.0,ESE,17.3,-,0.25,Rain-Thunderstorm,Heavy Thunderstorms and Rain,120,2001-09-19 06:27:00
1:42 AM,66.2,64.4,94,29.69,2.5,ESE,10.4,-,0.33,Rain-Thunderstorm,Thunderstorms and Rain,120,2001-09-19 06:42:00
1:53 AM,66.0,64.0,93,29.66,2.5,ESE,16.1,-,0.37,Rain-Thunderstorm,Light Thunderstorms and Rain,110,2001-09-19 06:53:00
2:34 AM,66.2,64.4,94,29.63,4.0,ESE,15.0,-,0.06,Rain,Light Rain,110,2001-09-19 07:34:00
2:44 AM,66.2,64.4,94,29.62,4.0,ESE,13.8,-,0.06,Rain,Light Rain,120,2001-09-19 07:44:00
2:53 AM,66.9,64.9,93,29.60,4.0,ESE,17.3,-,0.06,Rain,Light Rain,120,2001-09-19 07:53:00
3:53 AM,68.0,64.9,90,29.57,2.5,SSE,16.1,-,0.24,Rain,Heavy Rain,150,2001-09-19 08:53:00
4:37 AM,69.8,66.2,88,29.58,4.0,South,11.5,-,0.06,,Overcast,190,2001-09-19 09:37:00
4:53 AM,69.1,66.0,90,29.55,4.0,South,11.5,-,0.06,,Overcast,180,2001-09-19 09:53:00
5:07 AM,69.8,66.2,88,29.57,4.0,South,10.4,-,0.03,Rain,Light Rain,180,2001-09-19 10:07:00
5:16 AM,69.8,66.2,88,29.56,6.0,South,11.5,-,0.03,,Mostly Cloudy,180,2001-09-19 10:16:00
5:36 AM,69.8,66.2,88,29.56,7.0,South,11.5,-,0.03,,Overcast,180,2001-09-19 10:36:00
5:53 AM,69.1,66.0,90,29.54,7.0,South,13.8,-,0.03,,Overcast,180,2001-09-19 10:53:00
6:30 AM,68.0,66.2,94,29.56,10.0,SSW,17.3,21.9,N/A,,Overcast,200,2001-09-19 11:30:00
6:53 AM,66.9,64.0,90,29.54,10.0,South,13.8,-,N/A,,Overcast,190,2001-09-19 11:53:00
7:53 AM,66.9,51.1,57,29.55,10.0,SSW,12.7,-,N/A,,Overcast,210,2001-09-19 12:53:00
8:36 AM,64.4,62.6,94,29.57,2.5,South,15.0,-,0.00,Rain,Light Rain,190,2001-09-19 13:36:00
8:53 AM,64.0,62.1,93,29.55,2.5,SSW,15.0,21.9,0.01,Rain,Light Rain,200,2001-09-19 13:53:00
9:08 AM,64.4,62.6,94,29.57,3.0,SSW,13.8,19.6,0.00,Rain,Light Rain,200,2001-09-19 14:08:00
9:53 AM,64.0,62.1,93,29.55,2.0,South,10.4,19.6,0.01,Rain,Light Rain,190,2001-09-19 14:53:00
10:01 AM,64.4,62.6,94,29.57,4.0,SSW,11.5,-,0.00,Rain,Light Rain,200,2001-09-19 15:01:00
10:53 AM,63.0,61.0,93,29.55,4.0,SW,12.7,-,0.00,,Overcast,220,2001-09-19 15:53:00
11:53 AM,63.0,61.0,93,29.56,4.0,SW,11.5,-,N/A,,Overcast,230,2001-09-19 16:53:00
12:53 PM,64.0,61.0,90,29.56,4.0,SW,10.4,-,N/A,,Overcast,230,2001-09-19 17:53:00
1:11 PM,64.4,62.6,94,29.58,1.5,WSW,9.2,-,0.00,,Light Drizzle,240,2001-09-19 18:11:00
1:31 PM,64.4,62.6,94,29.59,2.0,WNW,10.4,-,0.01,Rain,Light Rain,300,2001-09-19 18:31:00
1:53 PM,64.0,62.1,93,29.59,2.0,WNW,15.0,19.6,0.02,Rain,Light Rain,300,2001-09-19 18:53:00
2:20 PM,62.6,60.8,94,29.62,5.0,WNW,17.3,-,0.01,,Overcast,300,2001-09-19 19:20:00
2:53 PM,62.1,59.0,90,29.62,4.0,WNW,13.8,-,0.01,Rain,Light Rain,300,2001-09-19 19:53:00
3:53 PM,62.1,59.0,90,29.65,6.0,WNW,15.0,-,0.00,,Overcast,300,2001-09-19 20:53:00
4:53 PM,62.1,57.9,86,29.69,6.0,WNW,16.1,24.2,N/A,,Overcast,300,2001-09-19 21:53:00
5:31 PM,60.8,57.2,88,29.72,3.0,WNW,12.7,21.9,0.00,Rain,Light Rain,290,2001-09-19 22:31:00
5:53 PM,61.0,57.9,90,29.72,5.0,WNW,15.0,-,0.00,,Overcast,290,2001-09-19 22:53:00
6:53 PM,62.1,55.9,80,29.74,10.0,WNW,13.8,-,N/A,,Overcast,290,2001-09-19 23:53:00
7:53 PM,62.1,55.9,80,29.76,10.0,WNW,11.5,-,N/A,,Overcast,290,2001-09-20 00:53:00
8:41 PM,62.6,55.4,77,29.79,10.0,WNW,12.7,-,N/A,,Overcast,290,2001-09-20 01:41:00
8:53 PM,62.1,55.0,78,29.79,10.0,WNW,13.8,-,N/A,,Overcast,290,2001-09-20 01:53:00
9:53 PM,61.0,55.0,81,29.81,10.0,WNW,11.5,-,N/A,,Overcast,290,2001-09-20 02:53:00
10:53 PM,60.1,54.0,80,29.83,10.0,WNW,9.2,-,N/A,,Mostly Cloudy,290,2001-09-20 03:53:00
11:53 PM,60.1,55.0,83,29.83,10.0,West,9.2,-,N/A,,Clear,280,2001-09-20 04:53:00
