TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:53 AM,59.0,48.0,67,29.95,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,1997-06-05 05:53:00
1:53 AM,57.0,48.0,72,29.93,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,1997-06-05 06:53:00
2:53 AM,57.0,46.9,69,29.93,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,1997-06-05 07:53:00
3:53 AM,55.0,48.0,77,29.92,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,1997-06-05 08:53:00
4:53 AM,54.0,48.0,80,29.92,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,1997-06-05 09:53:00
5:53 AM,55.9,50.0,80,29.92,7.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,1997-06-05 10:53:00
6:53 AM,57.9,51.1,78,29.94,6.0,Calm,Calm,-,N/A,,Haze,0,1997-06-05 11:53:00
7:53 AM,62.1,53.1,72,29.93,6.0,Variable,3.5,-,N/A,,Haze,0,1997-06-05 12:53:00
10:53 AM,72.0,54.0,53,29.89,10.0,ESE,9.2,-,N/A,,Mostly Cloudy,120,1997-06-05 15:53:00
11:53 AM,71.1,54.0,55,29.88,10.0,ESE,11.5,-,N/A,,Mostly Cloudy,120,1997-06-05 16:53:00
12:53 PM,72.0,54.0,53,29.86,10.0,ESE,10.4,-,N/A,,Mostly Cloudy,110,1997-06-05 17:53:00
1:53 PM,73.0,57.0,57,29.84,10.0,SE,8.1,-,N/A,,Scattered Clouds,130,1997-06-05 18:53:00
2:53 PM,73.9,57.9,57,29.83,10.0,ESE,11.5,16.1,N/A,,Mostly Cloudy,110,1997-06-05 19:53:00
3:53 PM,75.0,57.9,55,29.81,10.0,East,11.5,-,N/A,,Scattered Clouds,100,1997-06-05 20:53:00
4:53 PM,72.0,55.9,57,29.80,10.0,East,13.8,-,N/A,,Mostly Cloudy,100,1997-06-05 21:53:00
5:53 PM,70.0,55.9,61,29.79,10.0,ENE,11.5,-,N/A,,Mostly Cloudy,70,1997-06-05 22:53:00
6:53 PM,68.0,55.0,63,29.79,10.0,East,12.7,-,N/A,,Mostly Cloudy,90,1997-06-05 23:53:00
7:53 PM,66.9,54.0,63,29.79,10.0,ESE,10.4,-,N/A,,Overcast,110,1997-06-06 00:53:00
8:53 PM,64.9,55.0,70,29.80,10.0,ESE,6.9,-,N/A,,Overcast,110,1997-06-06 01:53:00
9:53 PM,68.0,60.1,76,29.79,10.0,South,11.5,-,N/A,,Mostly Cloudy,170,1997-06-06 02:53:00
10:53 PM,66.9,61.0,81,29.80,10.0,South,8.1,-,N/A,,Mostly Cloudy,180,1997-06-06 03:53:00
11:53 PM,66.0,62.1,87,29.80,10.0,SSW,9.2,-,N/A,,Mostly Cloudy,200,1997-06-06 04:53:00
