TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:53 AM,-0.9,-9.0,69,30.30,10.0,WNW,11.5,-,N/A,,Overcast,300,1999-01-11 06:53:00
1:53 AM,-0.9,-9.0,69,30.30,10.0,West,9.2,-,N/A,,Mostly Cloudy,280,1999-01-11 07:53:00
2:53 AM,-0.9,-9.9,66,30.30,10.0,West,10.4,-,N/A,,Overcast,260,1999-01-11 08:53:00
3:53 AM,-0.9,-9.0,69,30.28,10.0,West,8.1,-,N/A,,Overcast,260,1999-01-11 09:53:00
4:53 AM,-0.0,-8.0,69,30.25,10.0,WSW,6.9,-,N/A,,Overcast,250,1999-01-11 10:53:00
5:53 AM,-0.0,-7.1,72,30.26,10.0,WSW,6.9,-,0.00,Snow,Light Snow,240,1999-01-11 11:53:00
6:53 AM,-0.0,-5.1,79,30.22,8.0,SSW,4.6,-,0.00,Snow,Light Snow,200,1999-01-11 12:53:00
7:41 AM,1.4,-4.0,78,30.13,2.0,South,5.8,-,0.00,Snow,Light Snow,170,1999-01-11 13:41:00
7:53 AM,1.0,-2.9,83,30.21,1.5,South,6.9,-,0.00,Snow,Light Snow,170,1999-01-11 13:53:00
8:28 AM,1.4,-2.2,85,30.12,0.8,South,9.2,-,0.00,Snow,Light Snow,170,1999-01-11 14:28:00
8:53 AM,1.9,-2.0,83,30.19,1.0,South,11.5,-,0.00,Snow,Light Snow,180,1999-01-11 14:53:00
9:07 AM,1.4,-2.2,85,30.11,0.5,South,12.7,-,0.00,Snow,Snow,190,1999-01-11 15:07:00
9:53 AM,1.9,-2.0,83,30.18,1.2,South,13.8,-,0.00,Snow,Light Snow,180,1999-01-11 15:53:00
10:01 AM,3.2,-0.4,85,30.09,0.8,South,13.8,-,0.00,Snow,Light Snow,190,1999-01-11 16:01:00
10:53 AM,3.9,-0.0,84,30.11,0.8,South,11.5,-,0.00,Snow,Light Snow,170,1999-01-11 16:53:00
11:13 AM,5.0,1.4,85,30.00,1.0,SSE,9.2,-,0.00,Snow,Light Snow,160,1999-01-11 17:13:00
11:22 AM,5.0,1.4,85,29.99,1.2,SSE,10.4,-,0.00,Snow,Light Snow,150,1999-01-11 17:22:00
11:34 AM,5.0,1.4,85,29.97,0.5,SSE,10.4,-,0.00,Snow,Snow,160,1999-01-11 17:34:00
11:53 AM,5.0,1.9,87,30.03,0.2,SSE,9.2,-,0.00,Snow,Heavy Snow,150,1999-01-11 17:53:00
12:09 PM,5.0,1.4,85,29.92,0.5,SE,11.5,-,0.00,Snow,Snow,140,1999-01-11 18:09:00
12:53 PM,7.0,3.9,87,29.91,7.0,SE,10.4,-,0.00,Snow,Light Snow,140,1999-01-11 18:53:00
1:16 PM,8.6,5.0,85,29.82,10.0,SSE,12.7,-,0.00,,Overcast,150,1999-01-11 19:16:00
1:53 PM,10.0,5.0,80,29.87,10.0,South,8.1,-,0.00,,Overcast,170,1999-01-11 19:53:00
2:53 PM,12.0,7.0,80,29.82,9.0,SE,5.8,-,0.00,Snow,Light Snow,130,1999-01-11 20:53:00
3:53 PM,14.0,9.0,80,29.79,10.0,ESE,5.8,-,0.00,,Overcast,120,1999-01-11 21:53:00
4:53 PM,14.0,9.0,80,29.76,10.0,ESE,6.9,-,N/A,,Mostly Cloudy,120,1999-01-11 22:53:00
5:53 PM,14.0,10.0,84,29.75,10.0,ESE,5.8,-,N/A,,Partly Cloudy,110,1999-01-11 23:53:00
6:53 PM,14.0,10.9,88,29.75,10.0,SE,4.6,-,N/A,,Partly Cloudy,140,1999-01-12 00:53:00
7:53 PM,14.0,10.9,88,29.75,9.0,South,3.5,-,N/A,,Partly Cloudy,190,1999-01-12 01:53:00
8:53 PM,14.0,12.0,92,29.74,9.0,SW,3.5,-,N/A,,Mostly Cloudy,220,1999-01-12 02:53:00
9:53 PM,12.0,10.0,92,29.76,7.0,West,3.5,-,N/A,,Overcast,280,1999-01-12 03:53:00
10:35 PM,12.2,10.4,92,29.71,7.0,Calm,Calm,-,N/A,,Overcast,0,1999-01-12 04:35:00
10:53 PM,12.0,10.9,95,29.79,6.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,1999-01-12 04:53:00
11:53 PM,15.1,12.9,91,29.80,6.0,NNW,8.1,-,N/A,,Overcast,330,1999-01-12 05:53:00
