TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:53 AM,60.1,57.9,93,29.91,4.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2000-06-13 05:53:00
1:53 AM,59.0,57.9,96,29.91,5.0,North,4.6,-,0.02,,Overcast,350,2000-06-13 06:53:00
2:53 AM,59.0,52.0,78,29.92,4.0,Calm,Calm,-,N/A,,Haze,0,2000-06-13 07:53:00
3:53 AM,60.1,59.0,96,29.91,3.0,Calm,Calm,-,N/A,,Overcast,0,2000-06-13 08:53:00
4:00 AM,60.8,57.2,88,29.92,2.0,Calm,Calm,-,N/A,,Overcast,0,2000-06-13 09:00:00
4:30 AM,60.8,59.0,94,29.92,1.0,Calm,Calm,-,N/A,,Overcast,0,2000-06-13 09:30:00
4:53 AM,60.1,59.0,96,29.90,1.0,SE,3.5,-,N/A,,Overcast,130,2000-06-13 09:53:00
5:30 AM,60.8,60.8,100,29.91,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2000-06-13 10:30:00
5:53 AM,61.0,60.1,97,29.91,0.1,Calm,Calm,-,N/A,Fog,Fog,0,2000-06-13 10:53:00
6:53 AM,62.1,61.0,96,29.91,0.8,East,5.8,-,N/A,,Overcast,100,2000-06-13 11:53:00
7:22 AM,62.6,60.8,94,29.91,1.2,ESE,3.5,-,N/A,,Overcast,120,2000-06-13 12:22:00
7:53 AM,63.0,62.1,97,29.91,0.8,Calm,Calm,-,N/A,,Overcast,0,2000-06-13 12:53:00
8:19 AM,64.4,62.6,94,29.92,0.5,Calm,Calm,-,N/A,Fog,Fog,0,2000-06-13 13:19:00
8:36 AM,62.6,62.6,100,29.96,0.8,NNW,17.3,27.6,0.01,Rain-Thunderstorm,Light Thunderstorms and Rain,330,2000-06-13 13:36:00
8:53 AM,63.0,61.0,93,29.92,0.8,SE,10.4,-,0.15,Rain-Thunderstorm,Thunderstorms and Rain,140,2000-06-13 13:53:00
9:17 AM,62.6,62.6,100,29.92,1.2,SSE,6.9,-,0.00,Thunderstorm,Overcast,160,2000-06-13 14:17:00
9:32 AM,64.4,64.4,100,29.92,2.0,SSE,8.1,-,0.00,,Overcast,160,2000-06-13 14:32:00
9:53 AM,66.9,64.9,93,29.90,2.5,South,8.1,-,0.00,,Mostly Cloudy,170,2000-06-13 14:53:00
10:19 AM,69.8,66.2,88,29.94,4.0,NNW,5.8,-,N/A,,Overcast,330,2000-06-13 15:19:00
10:36 AM,69.8,66.2,88,29.95,1.8,NW,6.9,-,0.05,Rain,Light Rain,310,2000-06-13 15:36:00
10:39 AM,68.0,66.2,94,29.95,1.2,NNW,4.6,-,0.06,Rain-Thunderstorm,Thunderstorms and Rain,330,2000-06-13 15:39:00
10:53 AM,69.1,66.9,93,29.94,2.0,NNW,3.5,-,0.06,Thunderstorm,Overcast,330,2000-06-13 15:53:00
11:40 AM,69.8,68.0,94,29.95,2.5,WSW,5.8,-,0.01,Rain-Thunderstorm,Light Thunderstorms and Rain,250,2000-06-13 16:40:00
11:53 AM,70.0,68.0,93,29.94,3.0,WSW,3.5,-,0.02,Rain-Thunderstorm,Light Thunderstorms and Rain,240,2000-06-13 16:53:00
12:21 PM,69.8,66.2,88,29.93,4.0,WNW,4.6,-,0.04,Rain,Light Rain,300,2000-06-13 17:21:00
12:53 PM,71.1,66.9,87,29.90,7.0,West,6.9,-,0.05,,Overcast,280,2000-06-13 17:53:00
1:53 PM,72.0,66.9,84,29.82,10.0,South,17.3,-,N/A,,Mostly Cloudy,170,2000-06-13 18:53:00
2:53 PM,73.9,64.9,73,29.80,10.0,South,12.7,-,N/A,,Mostly Cloudy,190,2000-06-13 19:53:00
3:53 PM,78.1,64.9,64,29.81,10.0,SSW,12.7,-,N/A,,Mostly Cloudy,210,2000-06-13 20:53:00
4:53 PM,82.0,64.0,54,29.81,10.0,South,11.5,-,N/A,,Mostly Cloudy,180,2000-06-13 21:53:00
5:53 PM,82.9,66.9,58,29.80,10.0,South,11.5,-,N/A,,Scattered Clouds,180,2000-06-13 22:53:00
6:53 PM,81.0,69.1,67,29.78,10.0,SSW,11.5,-,N/A,,Scattered Clouds,200,2000-06-13 23:53:00
7:53 PM,80.1,70.0,71,29.78,10.0,SSE,8.1,-,N/A,,Mostly Cloudy,160,2000-06-14 00:53:00
8:53 PM,79.0,70.0,74,29.78,10.0,East,8.1,-,N/A,,Mostly Cloudy,100,2000-06-14 01:53:00
9:53 PM,73.9,64.9,73,29.78,10.0,East,6.9,-,N/A,,Mostly Cloudy,90,2000-06-14 02:53:00
10:53 PM,77.0,70.0,79,29.76,10.0,South,10.4,-,N/A,,Partly Cloudy,170,2000-06-14 03:53:00
11:53 PM,78.1,66.9,68,29.75,10.0,South,12.7,-,N/A,,Scattered Clouds,180,2000-06-14 04:53:00
