TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,63.0,53.1,70,30.20,10.0,East,8.1,-,N/A,,Clear,90,2009-09-17 05:51:00
1:51 AM,61.0,52.0,72,30.19,10.0,ESE,5.8,-,N/A,,Clear,110,2009-09-17 06:51:00
2:51 AM,60.1,51.1,72,30.20,10.0,SSE,3.5,-,N/A,,Clear,160,2009-09-17 07:51:00
5:51 AM,55.9,48.9,77,30.21,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2009-09-17 10:51:00
6:51 AM,55.0,48.9,80,30.22,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2009-09-17 11:51:00
7:51 AM,61.0,52.0,72,30.22,9.0,NNW,3.5,-,N/A,,Scattered Clouds,340,2009-09-17 12:51:00
8:51 AM,64.0,52.0,65,30.23,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2009-09-17 13:51:00
9:51 AM,66.0,48.9,54,30.23,10.0,ESE,9.2,-,N/A,,Mostly Cloudy,110,2009-09-17 14:51:00
10:51 AM,66.9,50.0,54,30.22,10.0,NE,11.5,-,N/A,,Mostly Cloudy,50,2009-09-17 15:51:00
11:51 AM,66.9,50.0,54,30.21,10.0,ENE,9.2,-,N/A,,Mostly Cloudy,70,2009-09-17 16:51:00
12:51 PM,69.1,48.9,49,30.19,10.0,East,11.5,-,N/A,,Mostly Cloudy,90,2009-09-17 17:51:00
1:51 PM,70.0,50.0,49,30.18,10.0,East,8.1,-,N/A,,Scattered Clouds,80,2009-09-17 18:51:00
2:51 PM,69.1,51.1,53,30.16,10.0,ENE,11.5,17.3,N/A,,Scattered Clouds,70,2009-09-17 19:51:00
3:51 PM,69.1,51.1,53,30.15,10.0,East,10.4,-,N/A,,Scattered Clouds,80,2009-09-17 20:51:00
4:51 PM,68.0,50.0,52,30.16,10.0,East,6.9,-,N/A,,Scattered Clouds,80,2009-09-17 21:51:00
5:51 PM,66.9,51.1,57,30.14,10.0,NE,9.2,-,N/A,,Partly Cloudy,40,2009-09-17 22:51:00
6:51 PM,64.0,51.1,63,30.14,10.0,NE,5.8,-,N/A,,Partly Cloudy,40,2009-09-17 23:51:00
7:51 PM,63.0,52.0,67,30.13,10.0,East,5.8,-,N/A,,Clear,100,2009-09-18 00:51:00
8:51 PM,63.0,52.0,67,30.15,10.0,ESE,4.6,-,N/A,,Clear,110,2009-09-18 01:51:00
9:51 PM,61.0,52.0,72,30.15,10.0,ESE,4.6,-,N/A,,Clear,120,2009-09-18 02:51:00
10:51 PM,61.0,52.0,72,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2009-09-18 03:51:00
11:51 PM,60.1,52.0,75,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2009-09-18 04:51:00
