TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:02 AM,19.4,15.8,86,29.68,7.0,WSW,12.7,-,0.00,Snow,Light Snow,240,2001-12-27 06:02:00
12:53 AM,19.9,16.0,85,29.72,6.0,SW,10.4,-,0.00,Snow,Light Snow,230,2001-12-27 06:53:00
1:53 AM,21.0,17.1,85,29.71,6.0,WSW,15.0,-,0.00,Snow,Light Snow,240,2001-12-27 07:53:00
2:27 AM,21.2,17.6,86,29.65,5.0,WSW,11.5,-,0.00,Snow,Light Snow,250,2001-12-27 08:27:00
2:53 AM,21.9,18.0,85,29.69,6.0,WSW,12.7,-,0.00,Snow,Light Snow,240,2001-12-27 08:53:00
3:53 AM,23.0,19.0,85,29.68,5.0,WSW,12.7,-,0.00,Snow,Light Snow,250,2001-12-27 09:53:00
4:53 AM,23.0,18.0,81,29.68,8.0,West,16.1,-,0.00,Snow,Light Snow,270,2001-12-27 10:53:00
5:53 AM,21.9,17.1,82,29.68,8.0,West,16.1,20.7,0.00,Snow,Light Snow,260,2001-12-27 11:53:00
6:53 AM,21.0,17.1,85,29.70,7.0,West,9.2,-,0.00,Snow,Light Snow,260,2001-12-27 12:53:00
7:53 AM,21.0,16.0,81,29.70,7.0,West,11.5,-,0.00,Snow,Light Snow,260,2001-12-27 13:53:00
8:53 AM,21.0,16.0,81,29.72,7.0,WNW,17.3,20.7,0.00,,Overcast,290,2001-12-27 14:53:00
9:53 AM,21.9,16.0,78,29.71,8.0,West,13.8,-,0.00,,Overcast,270,2001-12-27 15:53:00
10:53 AM,23.0,16.0,74,29.70,9.0,West,10.4,-,N/A,,Mostly Cloudy,260,2001-12-27 16:53:00
11:53 AM,24.1,17.1,75,29.67,10.0,WSW,16.1,-,N/A,,Scattered Clouds,240,2001-12-27 17:53:00
12:53 PM,27.0,17.1,66,29.65,10.0,WSW,16.1,20.7,N/A,,Scattered Clouds,250,2001-12-27 18:53:00
1:53 PM,28.0,18.0,66,29.65,10.0,West,13.8,-,N/A,,Mostly Cloudy,260,2001-12-27 19:53:00
2:53 PM,28.0,18.0,66,29.67,10.0,West,19.6,25.3,N/A,,Scattered Clouds,260,2001-12-27 20:53:00
3:53 PM,28.0,18.0,66,29.66,10.0,West,12.7,-,N/A,,Scattered Clouds,260,2001-12-27 21:53:00
4:53 PM,28.0,19.0,69,29.67,10.0,WSW,16.1,-,N/A,,Overcast,250,2001-12-27 22:53:00
5:53 PM,28.0,19.9,72,29.67,10.0,West,16.1,23.0,N/A,,Overcast,260,2001-12-27 23:53:00
6:53 PM,28.0,17.1,63,29.68,10.0,West,19.6,26.5,0.00,Snow,Light Snow,280,2001-12-28 00:53:00
7:53 PM,26.1,21.0,81,29.68,5.0,West,12.7,-,0.00,Snow,Light Snow,270,2001-12-28 01:53:00
8:36 PM,26.6,21.2,80,29.63,6.0,WSW,13.8,-,0.00,Snow,Light Snow,250,2001-12-28 02:36:00
8:53 PM,26.1,21.0,81,29.67,5.0,West,12.7,20.7,0.00,Snow,Light Snow,260,2001-12-28 02:53:00
9:17 PM,26.6,21.2,80,29.61,1.5,West,11.5,-,0.00,Snow,Light Snow,260,2001-12-28 03:17:00
9:53 PM,26.1,23.0,88,29.65,2.0,West,10.4,-,0.00,Snow,Light Snow,260,2001-12-28 03:53:00
10:02 PM,26.6,23.0,86,29.60,2.5,West,10.4,-,0.00,Snow,Light Snow,260,2001-12-28 04:02:00
10:11 PM,26.6,23.0,86,29.60,4.0,West,13.8,-,0.00,Snow,Light Snow,260,2001-12-28 04:11:00
10:29 PM,26.6,21.2,80,29.60,5.0,West,15.0,-,0.00,Snow,Light Snow,260,2001-12-28 04:29:00
10:53 PM,26.1,19.0,75,29.65,9.0,West,19.6,26.5,0.00,Snow,Light Snow,280,2001-12-28 04:53:00
11:15 PM,26.6,15.8,64,29.60,9.0,West,17.3,24.2,0.00,Snow,Light Snow,280,2001-12-28 05:15:00
11:53 PM,25.0,12.0,58,29.65,10.0,West,15.0,-,0.00,,Scattered Clouds,280,2001-12-28 05:53:00
