TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:00 AM,-3.8,-11.7,69,30.23,20.0,WNW,16.1,-,N/A,,Clear,290,1992-01-16 06:00:00
1:00 AM,-4.9,-11.7,72,30.22,20.0,West,13.8,-,N/A,,Clear,280,1992-01-16 07:00:00
2:00 AM,-4.9,-11.7,72,30.22,20.0,West,12.7,-,N/A,,Clear,270,1992-01-16 08:00:00
3:00 AM,-5.8,-12.8,72,30.22,20.0,West,17.3,-,N/A,,Clear,270,1992-01-16 09:00:00
4:00 AM,-5.8,-12.8,72,30.19,20.0,West,9.2,-,N/A,,Clear,260,1992-01-16 10:00:00
5:00 AM,-5.8,-10.8,79,30.16,20.0,WSW,15.0,-,N/A,,Clear,250,1992-01-16 11:00:00
6:00 AM,-5.8,-10.8,79,30.18,15.0,West,15.0,-,N/A,,Mostly Cloudy,260,1992-01-16 12:00:00
7:00 AM,-4.9,-10.8,76,30.18,10.0,WSW,9.2,-,N/A,,Mostly Cloudy,250,1992-01-16 13:00:00
8:00 AM,-3.8,-8.9,79,30.17,10.0,SW,15.0,-,N/A,,Overcast,220,1992-01-16 14:00:00
9:00 AM,-0.8,-6.9,75,30.13,15.0,SSW,15.0,-,N/A,,Overcast,210,1992-01-16 15:00:00
10:00 AM,3.2,-4.9,69,30.08,15.0,SW,17.3,-,N/A,,Overcast,220,1992-01-16 16:00:00
11:00 AM,7.2,-1.8,67,30.06,15.0,SW,19.6,-,N/A,,Overcast,220,1992-01-16 17:00:00
12:00 PM,9.1,1.2,70,30.00,15.0,SW,17.3,26.5,N/A,,Overcast,220,1992-01-16 18:00:00
12:15 PM,-9999,-9999,N/A,29.94,15.0,SSW,16.1,-,N/A,,Mostly Cloudy,210,1992-01-16 18:15:00
1:00 PM,12.2,3.2,67,29.91,15.0,SSW,16.1,-,N/A,,Mostly Cloudy,210,1992-01-16 19:00:00
2:00 PM,15.3,5.2,64,29.86,15.0,SSW,17.3,-,N/A,,Overcast,210,1992-01-16 20:00:00
3:00 PM,17.2,8.2,68,29.84,15.0,SSW,17.3,-,N/A,,Overcast,210,1992-01-16 21:00:00
4:00 PM,-9999,-9999,N/A,29.80,7.0,SW,20.7,-,N/A,,Overcast,220,1992-01-16 22:00:00
5:00 PM,18.1,12.2,78,29.77,10.0,SW,23.0,-,N/A,,Overcast,220,1992-01-16 23:00:00
6:00 PM,21.2,15.3,78,29.77,15.0,SW,20.7,-,N/A,,Overcast,220,1992-01-17 00:00:00
7:00 PM,21.2,15.3,78,29.76,10.0,SW,20.7,-,N/A,,Overcast,220,1992-01-17 01:00:00
8:00 PM,22.1,16.2,78,29.72,10.0,SSW,17.3,-,N/A,,Overcast,200,1992-01-17 02:00:00
9:00 PM,23.2,17.2,78,29.71,10.0,SW,17.3,-,N/A,,Overcast,220,1992-01-17 03:00:00
10:00 PM,25.2,18.1,75,29.67,7.0,SW,13.8,-,N/A,,Overcast,220,1992-01-17 04:00:00
11:00 PM,25.2,18.1,75,29.66,7.0,WSW,11.5,-,N/A,,Mostly Cloudy,240,1992-01-17 05:00:00
