TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:00 AM,25.0,16.0,69,30.36,8.0,NE,17.3,-,N/A,,Overcast,50,1996-01-07 06:00:00
1:00 AM,25.0,16.0,69,30.34,10.0,NE,18.4,-,N/A,,Overcast,50,1996-01-07 07:00:00
2:00 AM,23.9,16.0,72,30.34,10.0,NE,16.1,-,N/A,,Overcast,50,1996-01-07 08:00:00
3:00 AM,23.9,14.9,69,30.35,8.0,NE,17.3,-,N/A,Snow,Light Snow Showers,50,1996-01-07 09:00:00
4:00 AM,23.0,16.0,74,30.34,7.0,NE,13.8,-,N/A,Snow,Light Snow Showers,50,1996-01-07 10:00:00
5:00 AM,23.0,14.0,68,30.35,7.0,NE,13.8,-,N/A,Snow,Light Snow Showers,50,1996-01-07 11:00:00
6:00 AM,21.9,14.0,72,30.36,7.0,NE,13.8,-,N/A,Snow,Light Snow Showers,50,1996-01-07 12:00:00
7:00 AM,23.0,14.9,71,30.36,10.0,NNE,19.6,-,N/A,Snow,Light Snow,30,1996-01-07 13:00:00
8:00 AM,23.0,14.9,71,30.36,8.0,NE,17.3,-,N/A,Snow,Light Snow Showers,40,1996-01-07 14:00:00
8:58 AM,-9999,-9999,N/A,30.36,1.0,North,15.0,-,N/A,,Unknown,360,1996-01-07 14:58:00
9:00 AM,23.0,16.9,77,30.36,3.0,NNE,17.3,-,N/A,Snow,Light Snow Showers,20,1996-01-07 15:00:00
10:00 AM,18.9,16.9,92,30.36,1.0,NNW,11.5,-,0.10,Snow,Light Snow Showers,340,1996-01-07 16:00:00
12:00 PM,18.9,14.9,85,30.34,2.0,NNW,13.8,-,N/A,Snow,Light Snow Showers,340,1996-01-07 18:00:00
1:00 PM,20.8,14.9,78,30.32,2.0,NNW,13.8,-,N/A,Snow,Light Snow Showers,330,1996-01-07 19:00:00
1:10 PM,-9999,-9999,N/A,30.31,1.0,North,15.0,-,N/A,,Unknown,350,1996-01-07 19:10:00
2:00 PM,20.8,14.9,78,30.30,5.5,North,15.0,-,N/A,Snow,Light Snow Showers,350,1996-01-07 20:00:00
3:00 PM,19.9,16.0,85,30.30,2.0,North,12.7,-,N/A,Snow,Light Snow Showers,350,1996-01-07 21:00:00
4:00 PM,18.9,14.0,81,30.30,2.0,NNW,13.8,-,N/A,Snow,Light Snow Showers,340,1996-01-07 22:00:00
5:00 PM,18.9,11.8,74,30.30,7.0,North,13.8,-,N/A,,Mostly Cloudy,360,1996-01-07 23:00:00
6:00 PM,16.9,7.9,68,30.32,10.0,NW,13.8,-,N/A,,Mostly Cloudy,320,1996-01-08 00:00:00
7:00 PM,16.0,7.9,70,30.31,10.0,NNW,11.5,-,N/A,,Mostly Cloudy,330,1996-01-08 01:00:00
8:00 PM,14.9,7.9,74,30.31,8.0,NW,12.7,-,N/A,,Mostly Cloudy,310,1996-01-08 02:00:00
9:00 PM,14.0,7.0,74,30.29,10.0,NW,9.2,-,N/A,,Mostly Cloudy,310,1996-01-08 03:00:00
10:00 PM,14.0,7.0,74,30.30,10.0,NW,11.5,-,N/A,,Mostly Cloudy,310,1996-01-08 04:00:00
11:00 PM,14.9,7.0,71,30.36,10.0,NW,11.5,-,N/A,,Overcast,310,1996-01-08 05:00:00
