TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:00 AM,61.9,55.9,81,30.07,10.0,NE,12.7,-,N/A,,Overcast,50,1995-09-08 05:00:00
1:00 AM,61.0,54.0,78,30.08,15.0,NE,13.8,-,N/A,,Overcast,50,1995-09-08 06:00:00
2:00 AM,61.0,52.0,72,30.08,15.0,ENE,16.1,-,N/A,,Overcast,60,1995-09-08 07:00:00
4:00 AM,59.0,48.9,69,30.08,15.0,ENE,13.8,-,N/A,,Overcast,60,1995-09-08 09:00:00
5:00 AM,59.0,48.9,69,30.07,15.0,ENE,13.8,-,N/A,,Overcast,60,1995-09-08 10:00:00
6:00 AM,59.0,48.9,69,30.07,15.0,NE,13.8,-,N/A,,Overcast,50,1995-09-08 11:00:00
7:00 AM,59.0,48.9,69,30.08,15.0,NE,11.5,-,N/A,,Mostly Cloudy,50,1995-09-08 12:00:00
8:00 AM,59.9,48.9,67,30.09,15.0,NE,15.0,-,N/A,,Overcast,50,1995-09-08 13:00:00
9:00 AM,61.0,50.0,67,30.09,20.0,NE,13.8,-,N/A,,Overcast,50,1995-09-08 14:00:00
10:00 AM,62.1,48.9,62,30.09,35.0,ENE,9.2,-,N/A,,Overcast,60,1995-09-08 15:00:00
11:00 AM,61.9,50.0,65,30.11,30.0,ENE,13.8,-,N/A,,Overcast,60,1995-09-08 16:00:00
12:00 PM,63.0,50.0,63,30.10,20.0,ENE,10.4,-,N/A,,Mostly Cloudy,60,1995-09-08 17:00:00
1:00 PM,64.9,45.9,50,30.10,20.0,NE,17.3,-,N/A,,Mostly Cloudy,50,1995-09-08 18:00:00
2:00 PM,63.0,48.9,60,30.09,20.0,NE,16.1,-,N/A,,Mostly Cloudy,50,1995-09-08 19:00:00
3:00 PM,64.9,48.9,56,30.08,20.0,NNE,16.1,-,N/A,,Mostly Cloudy,30,1995-09-08 20:00:00
4:00 PM,64.0,48.0,56,30.06,40.0,NNE,16.1,-,N/A,,Mostly Cloudy,30,1995-09-08 21:00:00
5:00 PM,63.0,50.0,63,30.06,20.0,NE,16.1,-,0.10,,Mostly Cloudy,40,1995-09-08 22:00:00
7:00 PM,63.0,50.0,63,30.06,20.0,ENE,9.2,-,N/A,,Mostly Cloudy,60,1995-09-09 00:00:00
8:00 PM,63.0,50.9,65,30.06,15.0,NE,10.4,-,N/A,,Overcast,50,1995-09-09 01:00:00
10:00 PM,63.0,52.9,70,30.07,15.0,NNE,9.2,-,N/A,,Overcast,20,1995-09-09 03:00:00
11:00 PM,63.0,52.9,70,30.07,15.0,North,6.9,-,N/A,,Overcast,350,1995-09-09 04:00:00
