TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:00 AM,79.0,66.9,66,30.04,3.0,SSW,17.3,-,N/A,,Drizzle,210,1991-06-27 05:00:00
1:00 AM,78.1,66.9,68,30.05,4.0,SSW,13.8,-,N/A,,Drizzle,210,1991-06-27 06:00:00
2:00 AM,77.0,66.9,71,30.06,4.0,SW,13.8,-,N/A,,Drizzle,220,1991-06-27 07:00:00
3:00 AM,75.0,66.9,76,30.04,4.0,SW,13.8,-,N/A,,Drizzle,220,1991-06-27 08:00:00
4:00 AM,75.0,66.9,76,30.04,4.0,SW,13.8,-,N/A,,Drizzle,220,1991-06-27 09:00:00
5:00 AM,73.9,66.9,79,30.06,4.0,SW,11.5,-,N/A,,Drizzle,220,1991-06-27 10:00:00
6:00 AM,73.0,66.9,81,30.08,4.0,SSW,9.2,-,N/A,,Drizzle,210,1991-06-27 11:00:00
7:00 AM,73.9,66.9,79,30.11,4.0,SW,13.8,-,N/A,,Drizzle,220,1991-06-27 12:00:00
8:00 AM,75.9,66.9,74,30.12,5.0,SSW,12.7,-,N/A,,Drizzle,200,1991-06-27 13:00:00
9:00 AM,79.0,68.0,69,30.13,6.0,SW,12.7,-,N/A,,Drizzle,230,1991-06-27 14:00:00
10:00 AM,82.0,69.1,65,30.12,5.0,SW,16.1,-,N/A,,Drizzle,230,1991-06-27 15:00:00
11:00 AM,84.9,68.0,57,30.10,6.0,SW,17.3,-,N/A,,Drizzle,230,1991-06-27 16:00:00
12:00 PM,88.0,66.9,49,30.10,6.0,SW,16.1,-,N/A,,Drizzle,230,1991-06-27 17:00:00
1:00 PM,90.0,66.9,46,30.09,6.0,SW,13.8,-,N/A,,Drizzle,220,1991-06-27 18:00:00
2:00 PM,90.0,66.9,46,30.08,7.0,SSW,12.7,-,N/A,,Scattered Clouds,210,1991-06-27 19:00:00
3:00 PM,91.9,64.0,39,30.08,8.0,SW,17.3,-,N/A,,Scattered Clouds,230,1991-06-27 20:00:00
4:00 PM,91.9,64.0,39,30.08,8.0,South,17.3,-,N/A,,Scattered Clouds,190,1991-06-27 21:00:00
5:00 PM,91.0,64.0,41,30.08,7.0,SSW,11.5,-,N/A,,Mostly Cloudy,210,1991-06-27 22:00:00
6:00 PM,90.0,62.1,39,30.07,7.0,SW,15.0,-,N/A,,Mostly Cloudy,220,1991-06-27 23:00:00
7:00 PM,89.1,63.0,42,30.06,10.0,SW,12.7,-,N/A,,Scattered Clouds,220,1991-06-28 00:00:00
8:00 PM,86.0,63.0,46,30.06,7.0,SSW,17.3,-,N/A,,Scattered Clouds,210,1991-06-28 01:00:00
9:00 PM,84.0,63.0,49,30.06,7.0,SSW,12.7,-,N/A,,Clear,210,1991-06-28 02:00:00
11:00 PM,80.1,64.0,58,30.08,7.0,SW,11.5,-,N/A,,Clear,220,1991-06-28 04:00:00
