TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:00 AM,63.0,54.9,75,30.21,15.0,NE,5.8,-,N/A,,Clear,50,1992-08-06 05:00:00
1:00 AM,63.0,52.9,70,30.22,15.0,ENE,5.8,-,N/A,,Clear,60,1992-08-06 06:00:00
2:00 AM,61.9,57.9,87,30.21,15.0,ENE,5.8,-,N/A,,Clear,60,1992-08-06 07:00:00
3:00 AM,61.9,57.9,87,30.21,15.0,ENE,5.8,-,N/A,,Clear,60,1992-08-06 08:00:00
4:00 AM,63.0,59.0,87,30.21,15.0,Calm,Calm,-,N/A,,Clear,0,1992-08-06 09:00:00
5:00 AM,63.0,59.9,90,30.22,15.0,Calm,Calm,-,N/A,,Clear,0,1992-08-06 10:00:00
7:00 AM,63.9,59.0,84,30.23,10.0,SE,5.8,-,N/A,,Clear,130,1992-08-06 12:00:00
8:00 AM,66.9,57.9,73,30.24,10.0,South,5.8,-,N/A,,Scattered Clouds,180,1992-08-06 13:00:00
9:00 AM,72.0,56.8,59,30.26,10.0,South,5.8,-,N/A,,Scattered Clouds,180,1992-08-06 14:00:00
10:00 AM,73.9,56.8,55,30.24,10.0,SSW,10.4,-,N/A,,Scattered Clouds,200,1992-08-06 15:00:00
11:00 AM,75.9,56.8,51,30.24,15.0,SSW,11.5,-,N/A,,Mostly Cloudy,200,1992-08-06 16:00:00
12:00 PM,77.9,55.9,47,30.23,15.0,SSW,9.2,-,N/A,,Mostly Cloudy,200,1992-08-06 17:00:00
1:00 PM,79.0,55.9,45,30.23,15.0,SSW,11.5,-,N/A,,Mostly Cloudy,200,1992-08-06 18:00:00
2:00 PM,79.0,55.9,45,30.21,15.0,South,11.5,-,N/A,,Mostly Cloudy,170,1992-08-06 19:00:00
3:00 PM,81.0,54.9,41,30.19,20.0,South,11.5,-,N/A,,Mostly Cloudy,190,1992-08-06 20:00:00
4:00 PM,81.0,54.0,39,30.19,15.0,WSW,4.6,-,N/A,,Mostly Cloudy,240,1992-08-06 21:00:00
5:00 PM,79.9,54.0,41,30.18,20.0,SSW,9.2,-,N/A,,Mostly Cloudy,200,1992-08-06 22:00:00
6:00 PM,77.9,54.9,45,30.18,20.0,South,9.2,-,N/A,,Mostly Cloudy,180,1992-08-06 23:00:00
7:00 PM,75.9,56.8,51,30.17,20.0,North,-9999.0,-,N/A,,Scattered Clouds,0,1992-08-07 00:00:00
8:00 PM,72.9,55.9,55,30.17,15.0,East,9.2,-,N/A,,Scattered Clouds,80,1992-08-07 01:00:00
9:00 PM,72.0,56.8,59,30.17,15.0,ESE,11.5,-,N/A,,Clear,110,1992-08-07 02:00:00
10:00 PM,70.0,57.9,65,30.20,15.0,SE,9.2,-,N/A,,Clear,130,1992-08-07 03:00:00
11:00 PM,68.9,59.9,73,30.17,10.0,ESE,8.1,-,N/A,,Clear,120,1992-08-07 04:00:00
