TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,19.0,12.9,77,30.17,6.0,WNW,8.1,-,N/A,,Overcast,300,2009-01-12 06:51:00
1:51 AM,19.0,12.9,77,30.19,7.0,WNW,5.8,-,N/A,,Overcast,290,2009-01-12 07:51:00
2:51 AM,19.0,12.0,74,30.20,6.0,West,4.6,-,N/A,,Overcast,280,2009-01-12 08:51:00
3:51 AM,19.0,12.9,77,30.19,6.0,West,5.8,-,N/A,,Overcast,270,2009-01-12 09:51:00
4:51 AM,19.0,12.0,74,30.21,5.0,WNW,5.8,-,N/A,,Mostly Cloudy,300,2009-01-12 10:51:00
5:02 AM,17.6,12.2,79,30.16,8.0,West,5.8,-,0.00,Snow,Light Snow,270,2009-01-12 11:02:00
5:13 AM,17.6,12.2,79,30.17,5.0,WSW,5.8,-,0.00,,Mostly Cloudy,250,2009-01-12 11:13:00
5:31 AM,15.8,12.2,86,30.16,5.0,West,3.5,-,0.00,,Partly Cloudy,270,2009-01-12 11:31:00
5:51 AM,15.1,12.0,88,30.21,4.0,Calm,Calm,-,0.00,,Partly Cloudy,0,2009-01-12 11:51:00
6:51 AM,14.0,10.9,88,30.23,3.0,WSW,5.8,-,N/A,,Partly Cloudy,240,2009-01-12 12:51:00
7:51 AM,15.1,12.0,88,30.22,3.0,SSW,3.5,-,N/A,,Mostly Cloudy,200,2009-01-12 13:51:00
8:25 AM,15.8,12.2,86,30.16,3.0,Calm,Calm,-,N/A,,Overcast,0,2009-01-12 14:25:00
8:51 AM,18.0,14.0,84,30.21,3.0,SSE,3.5,-,N/A,,Overcast,150,2009-01-12 14:51:00
9:39 AM,19.4,15.8,86,30.16,3.0,South,5.8,-,0.00,,Mostly Cloudy,170,2009-01-12 15:39:00
9:51 AM,19.9,15.1,81,30.21,3.0,South,8.1,-,0.00,,Haze,170,2009-01-12 15:51:00
10:14 AM,19.4,15.8,86,30.16,4.0,South,6.9,-,N/A,,Haze,190,2009-01-12 16:14:00
10:51 AM,21.0,15.1,78,30.22,4.0,SSW,9.2,-,N/A,,Haze,200,2009-01-12 16:51:00
11:51 AM,21.9,17.1,82,30.18,5.0,SSW,9.2,-,N/A,,Haze,200,2009-01-12 17:51:00
12:51 PM,23.0,18.0,81,30.15,5.0,SSW,10.4,-,N/A,,Haze,200,2009-01-12 18:51:00
1:51 PM,24.1,18.0,77,30.12,4.0,SSW,10.4,-,N/A,,Haze,210,2009-01-12 19:51:00
2:13 PM,24.8,19.4,80,30.06,5.0,South,8.1,-,N/A,,Haze,190,2009-01-12 20:13:00
2:51 PM,24.1,19.0,81,30.09,5.0,South,10.4,-,N/A,,Haze,170,2009-01-12 20:51:00
3:51 PM,25.0,19.9,81,30.09,4.0,South,9.2,-,0.00,Snow,Light Snow,180,2009-01-12 21:51:00
4:51 PM,26.1,21.0,81,30.06,3.0,South,9.2,-,0.00,Snow,Light Snow,170,2009-01-12 22:51:00
5:51 PM,26.1,21.9,84,30.01,4.0,SSE,10.4,-,0.00,Snow,Light Snow,150,2009-01-12 23:51:00
6:10 PM,26.6,21.2,80,29.95,2.0,SSE,12.7,-,0.00,Snow,Light Snow,150,2009-01-13 00:10:00
6:20 PM,26.6,21.2,80,29.94,1.5,SSE,8.1,-,0.00,Snow,Light Snow,150,2009-01-13 00:20:00
6:47 PM,26.6,23.0,86,29.92,1.0,SSE,9.2,-,0.00,Snow,Light Snow,150,2009-01-13 00:47:00
6:51 PM,26.1,23.0,88,29.97,0.8,SSE,9.2,-,0.00,Snow,Light Snow,150,2009-01-13 00:51:00
6:57 PM,26.6,24.8,93,29.92,0.5,SSE,9.2,-,0.00,Snow,Snow,150,2009-01-13 00:57:00
7:11 PM,26.6,24.8,93,29.91,0.2,SSE,8.1,-,0.01,Fog-Snow,Heavy Snow,160,2009-01-13 01:11:00
7:51 PM,27.0,25.0,92,29.97,0.5,South,6.9,-,0.04,Fog-Snow,Snow,190,2009-01-13 01:51:00
8:51 PM,28.0,27.0,96,29.94,0.8,SSW,6.9,-,0.05,Snow,Light Snow,200,2009-01-13 02:51:00
9:13 PM,28.4,26.6,93,29.88,0.8,SSW,5.8,-,0.01,Snow,Light Snow,210,2009-01-13 03:13:00
9:34 PM,28.4,28.4,100,29.87,1.0,SW,5.8,-,0.02,Snow,Light Snow,220,2009-01-13 03:34:00
9:51 PM,28.9,27.0,92,29.92,1.5,SW,4.6,-,0.02,Snow,Light Snow,230,2009-01-13 03:51:00
9:57 PM,28.4,26.6,93,29.87,2.0,SW,4.6,-,0.00,Snow,Light Snow,230,2009-01-13 03:57:00
10:24 PM,30.2,28.4,93,29.86,2.0,SW,6.9,-,0.00,,Overcast,230,2009-01-13 04:24:00
10:40 PM,30.2,28.4,93,29.86,2.0,SW,10.4,-,0.00,Snow,Light Snow,230,2009-01-13 04:40:00
10:51 PM,30.9,28.9,92,29.90,2.0,WSW,10.4,-,0.00,Snow,Light Snow,240,2009-01-13 04:51:00
11:04 PM,30.2,28.4,93,29.85,3.0,WSW,10.4,-,0.00,,Overcast,250,2009-01-13 05:04:00
11:51 PM,30.0,28.9,96,29.88,4.0,West,11.5,-,0.00,,Overcast,260,2009-01-13 05:51:00
