TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:53 AM,66.0,51.1,59,30.07,10.0,South,5.8,-,N/A,,Mostly Cloudy,180,2000-06-28 05:53:00
1:53 AM,64.9,52.0,63,30.06,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2000-06-28 06:53:00
2:53 AM,63.0,50.0,63,30.06,10.0,South,3.5,-,N/A,,Mostly Cloudy,170,2000-06-28 07:53:00
3:53 AM,62.1,52.0,70,30.05,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2000-06-28 08:53:00
4:53 AM,62.1,52.0,70,30.06,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2000-06-28 09:53:00
5:53 AM,61.0,52.0,72,30.06,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2000-06-28 10:53:00
6:53 AM,63.0,53.1,70,30.05,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2000-06-28 11:53:00
7:53 AM,66.9,52.0,59,30.06,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2000-06-28 12:53:00
8:53 AM,71.1,51.1,49,30.05,10.0,WSW,4.6,-,N/A,,Overcast,240,2000-06-28 13:53:00
9:53 AM,71.1,52.0,51,30.04,10.0,WSW,8.1,-,N/A,,Mostly Cloudy,250,2000-06-28 14:53:00
10:53 AM,71.1,51.1,49,30.04,10.0,WSW,6.9,-,N/A,,Overcast,250,2000-06-28 15:53:00
11:53 AM,70.0,54.0,57,30.04,10.0,West,9.2,-,N/A,,Overcast,270,2000-06-28 16:53:00
12:53 PM,71.1,54.0,55,30.01,10.0,Variable,3.5,-,N/A,,Overcast,0,2000-06-28 17:53:00
1:53 PM,70.0,54.0,57,30.01,10.0,West,9.2,-,0.00,Rain,Light Rain,260,2000-06-28 18:53:00
2:53 PM,66.9,55.9,68,30.01,10.0,West,6.9,-,0.01,Rain,Light Rain,270,2000-06-28 19:53:00
3:53 PM,68.0,55.9,65,29.98,10.0,SW,9.2,-,0.00,,Overcast,230,2000-06-28 20:53:00
4:53 PM,70.0,55.9,61,29.96,10.0,WSW,16.1,-,N/A,,Mostly Cloudy,250,2000-06-28 21:53:00
5:53 PM,69.1,55.9,63,29.94,10.0,WSW,10.4,-,N/A,,Mostly Cloudy,240,2000-06-28 22:53:00
6:53 PM,69.1,55.0,61,29.93,10.0,WSW,15.0,20.7,N/A,,Mostly Cloudy,250,2000-06-28 23:53:00
7:53 PM,64.0,59.0,84,29.94,8.0,West,11.5,-,0.08,Rain,Light Rain,260,2000-06-29 00:53:00
8:53 PM,64.0,59.0,84,29.93,10.0,WSW,6.9,-,0.00,,Mostly Cloudy,250,2000-06-29 01:53:00
9:53 PM,63.0,57.9,84,29.94,10.0,West,10.4,-,N/A,,Mostly Cloudy,260,2000-06-29 02:53:00
10:53 PM,62.1,57.0,84,29.94,10.0,West,5.8,-,N/A,,Scattered Clouds,270,2000-06-29 03:53:00
11:53 PM,62.1,57.9,86,29.93,10.0,WSW,9.2,-,N/A,,Scattered Clouds,250,2000-06-29 04:53:00
