TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:56 AM,41.0,28.0,60,30.29,10.0,Calm,Calm,-,N/A,,Clear,0,1997-04-26 05:56:00
1:56 AM,39.0,28.0,65,30.30,10.0,ESE,3.5,-,N/A,,Clear,110,1997-04-26 06:56:00
2:56 AM,37.9,30.9,76,30.30,10.0,Calm,Calm,-,N/A,,Clear,0,1997-04-26 07:56:00
3:56 AM,36.0,32.0,86,30.32,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,1997-04-26 08:56:00
4:56 AM,37.0,30.0,76,30.33,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,1997-04-26 09:56:00
5:56 AM,36.0,30.9,82,30.32,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,1997-04-26 10:56:00
6:56 AM,42.1,33.1,70,30.34,10.0,Calm,Calm,-,N/A,,Overcast,0,1997-04-26 11:56:00
7:56 AM,48.9,32.0,52,30.35,10.0,Calm,Calm,-,N/A,,Overcast,0,1997-04-26 12:56:00
8:56 AM,54.0,28.0,37,30.36,10.0,SE,8.1,-,N/A,,Overcast,140,1997-04-26 13:56:00
9:56 AM,55.0,28.9,37,30.36,10.0,SSE,5.8,-,N/A,,Overcast,150,1997-04-26 14:56:00
10:56 AM,59.0,26.1,28,30.34,10.0,ESE,6.9,-,N/A,,Overcast,120,1997-04-26 15:56:00
11:56 AM,62.1,27.0,26,30.32,10.0,ESE,9.2,16.1,N/A,,Mostly Cloudy,120,1997-04-26 16:56:00
12:56 PM,61.0,24.1,24,30.31,10.0,East,12.7,-,N/A,,Overcast,100,1997-04-26 17:56:00
1:56 PM,63.0,23.0,22,30.29,10.0,ESE,13.8,20.7,N/A,,Overcast,110,1997-04-26 18:56:00
2:56 PM,63.0,25.0,24,30.26,10.0,East,12.7,20.7,N/A,,Overcast,100,1997-04-26 19:56:00
3:56 PM,63.0,27.0,26,30.25,10.0,East,15.0,20.7,N/A,,Overcast,90,1997-04-26 20:56:00
4:56 PM,62.1,25.0,24,30.22,10.0,ENE,11.5,-,N/A,,Scattered Clouds,60,1997-04-26 21:56:00
5:56 PM,61.0,26.1,26,30.21,10.0,ENE,12.7,-,N/A,,Mostly Cloudy,60,1997-04-26 22:56:00
6:56 PM,57.9,23.0,26,30.19,10.0,ENE,11.5,-,N/A,,Mostly Cloudy,60,1997-04-26 23:56:00
7:56 PM,55.9,23.0,28,30.20,10.0,NE,5.8,-,N/A,,Overcast,40,1997-04-27 00:56:00
8:56 PM,54.0,21.9,29,30.20,10.0,Variable,6.9,-,N/A,,Overcast,0,1997-04-27 01:56:00
9:56 PM,52.0,23.0,32,30.19,10.0,ENE,5.8,-,N/A,,Mostly Cloudy,60,1997-04-27 02:56:00
10:56 PM,51.1,25.0,36,30.16,10.0,ENE,4.6,-,N/A,,Overcast,60,1997-04-27 03:56:00
11:56 PM,51.1,27.0,39,30.14,10.0,East,5.8,-,N/A,,Overcast,90,1997-04-27 04:56:00
