TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:56 AM,37.9,37.9,100,29.93,6.0,ENE,6.9,-,0.00,,Drizzle,60,1997-03-30 06:56:00
2:56 AM,37.0,37.0,100,29.94,6.0,NE,4.6,-,0.00,,Drizzle,50,1997-03-30 08:56:00
3:56 AM,37.0,37.0,100,29.94,6.0,NE,5.8,-,0.00,,Overcast,50,1997-03-30 09:56:00
4:56 AM,36.0,36.0,100,29.94,0.5,NE,3.5,-,0.00,,Drizzle,50,1997-03-30 10:56:00
5:56 AM,36.0,36.0,100,29.97,0.8,NNE,6.9,-,0.00,Rain,Light Rain,30,1997-03-30 11:56:00
6:56 AM,35.1,35.1,100,29.99,3.0,ENE,5.8,-,0.01,Rain,Light Rain,60,1997-03-30 12:56:00
7:56 AM,36.0,36.0,100,29.99,6.0,NE,4.6,-,0.01,Rain,Light Rain,40,1997-03-30 13:56:00
8:56 AM,37.0,36.0,96,30.00,10.0,NNE,5.8,-,0.00,,Drizzle,20,1997-03-30 14:56:00
9:56 AM,37.0,36.0,96,30.00,10.0,Variable,5.8,-,0.00,,Overcast,0,1997-03-30 15:56:00
10:56 AM,37.0,36.0,96,30.01,10.0,ENE,5.8,-,N/A,,Overcast,60,1997-03-30 16:56:00
11:56 AM,39.9,37.9,93,30.00,10.0,ENE,6.9,-,N/A,,Overcast,60,1997-03-30 17:56:00
12:56 PM,41.0,37.0,86,29.99,10.0,NE,4.6,-,N/A,,Overcast,40,1997-03-30 18:56:00
1:56 PM,39.9,37.0,89,29.99,10.0,North,6.9,18.4,0.00,Rain,Light Rain,360,1997-03-30 19:56:00
2:56 PM,39.9,37.0,89,30.00,10.0,Calm,Calm,-,0.00,,Overcast,0,1997-03-30 20:56:00
3:34 PM,42.8,37.4,81,29.97,10.0,ENE,6.9,-,N/A,,Mostly Cloudy,70,1997-03-30 21:34:00
3:56 PM,42.1,37.0,82,29.99,10.0,East,9.2,18.4,N/A,,Mostly Cloudy,80,1997-03-30 21:56:00
4:56 PM,42.1,36.0,79,30.00,10.0,ENE,8.1,-,N/A,,Scattered Clouds,70,1997-03-30 22:56:00
5:56 PM,37.0,34.0,89,30.02,10.0,ENE,10.4,17.3,N/A,,Mostly Cloudy,70,1997-03-30 23:56:00
6:56 PM,35.1,34.0,96,30.04,9.0,ENE,9.2,-,0.00,Snow,Light Snow,60,1997-03-31 00:56:00
7:56 PM,35.1,33.1,92,30.05,9.0,ENE,4.6,-,0.00,,Overcast,70,1997-03-31 01:56:00
8:56 PM,35.1,33.1,92,30.07,10.0,NNE,5.8,-,N/A,,Overcast,30,1997-03-31 02:56:00
9:56 PM,34.0,32.0,92,30.09,9.0,ENE,6.9,-,N/A,,Overcast,60,1997-03-31 03:56:00
10:56 PM,33.1,30.9,92,30.12,10.0,NNE,12.7,-,N/A,,Overcast,20,1997-03-31 04:56:00
11:56 PM,33.1,30.9,92,30.14,10.0,North,8.1,-,N/A,,Overcast,10,1997-03-31 05:56:00
