TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:00 AM,42.1,30.0,62,30.08,10.0,East,5.8,-,N/A,,Unknown,80,1996-04-28 05:00:00
1:00 AM,39.0,30.9,73,30.10,10.0,Calm,Calm,-,N/A,,Clear,0,1996-04-28 06:00:00
2:00 AM,41.0,30.9,67,30.09,10.0,NNE,6.9,-,N/A,,Scattered Clouds,20,1996-04-28 07:00:00
3:00 AM,37.9,32.0,79,30.10,10.0,Calm,Calm,-,N/A,,Unknown,0,1996-04-28 08:00:00
4:00 AM,37.9,32.0,79,30.09,10.0,North,5.8,-,N/A,,Unknown,360,1996-04-28 09:00:00
5:00 AM,39.0,32.0,76,30.11,10.0,NNE,4.6,-,N/A,,Unknown,20,1996-04-28 10:00:00
6:00 AM,39.0,33.1,79,30.11,10.0,ENE,4.6,-,N/A,,Unknown,70,1996-04-28 11:00:00
7:00 AM,41.0,32.0,70,30.14,10.0,NNE,8.1,-,N/A,,Clear,30,1996-04-28 12:00:00
8:00 AM,42.1,30.9,65,30.14,10.0,ENE,4.6,-,N/A,,Unknown,60,1996-04-28 13:00:00
9:00 AM,45.0,30.9,58,30.15,10.0,NE,5.8,-,N/A,,Unknown,40,1996-04-28 14:00:00
10:00 AM,48.0,30.9,52,30.14,10.0,NE,5.8,-,N/A,,Unknown,50,1996-04-28 15:00:00
11:00 AM,50.0,32.0,50,30.14,10.0,East,9.2,-,N/A,,Mostly Cloudy,80,1996-04-28 16:00:00
12:00 PM,48.9,32.0,52,30.14,10.0,ENE,9.2,-,N/A,,Overcast,60,1996-04-28 17:00:00
1:00 PM,48.0,30.9,52,30.15,10.0,NNE,10.4,-,N/A,,Overcast,30,1996-04-28 18:00:00
2:00 PM,48.9,32.0,52,30.14,10.0,ENE,11.5,-,N/A,,Scattered Clouds,60,1996-04-28 19:00:00
3:00 PM,50.0,30.9,48,30.12,10.0,East,11.5,-,N/A,,Overcast,80,1996-04-28 20:00:00
4:00 PM,50.0,30.9,48,30.09,10.0,ENE,10.4,-,N/A,,Overcast,70,1996-04-28 21:00:00
5:00 PM,48.9,30.9,50,30.08,10.0,NE,11.5,-,N/A,,Overcast,50,1996-04-28 22:00:00
6:00 PM,46.9,30.0,52,30.08,10.0,NE,13.8,-,N/A,,Overcast,50,1996-04-28 23:00:00
7:00 PM,46.0,30.9,56,30.07,10.0,NE,10.4,18.4,N/A,,Overcast,50,1996-04-29 00:00:00
8:00 PM,44.1,30.0,58,30.05,10.0,NE,13.8,-,N/A,,Overcast,40,1996-04-29 01:00:00
9:00 PM,45.0,30.0,56,30.04,10.0,NE,12.7,-,N/A,,Overcast,50,1996-04-29 02:00:00
10:00 PM,44.1,30.0,58,30.03,10.0,NE,12.7,-,N/A,,Overcast,50,1996-04-29 03:00:00
11:00 PM,44.1,30.9,60,30.01,10.0,ENE,11.5,-,N/A,,Overcast,60,1996-04-29 04:00:00
