TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:00 AM,36.0,33.1,89,30.17,6.0,East,10.4,-,N/A,Fog,Fog,90,1992-01-05 06:00:00
1:00 AM,36.0,33.1,89,30.15,6.0,ENE,11.5,-,N/A,Fog,Fog,60,1992-01-05 07:00:00
1:20 AM,-9999,-9999,N/A,30.03,6.0,ENE,8.1,-,N/A,Fog,Fog,60,1992-01-05 07:20:00
2:00 AM,36.0,33.1,89,30.16,6.0,ENE,9.2,-,N/A,Fog,Fog,70,1992-01-05 08:00:00
3:00 AM,36.0,33.1,89,30.15,6.0,ESE,8.1,-,N/A,Fog,Fog,110,1992-01-05 09:00:00
4:00 AM,36.0,32.0,86,30.15,6.0,East,10.4,-,N/A,Fog,Fog,100,1992-01-05 10:00:00
5:00 AM,35.1,32.0,89,30.15,7.0,East,9.2,-,N/A,,Overcast,80,1992-01-05 11:00:00
6:00 AM,35.1,30.9,85,30.14,8.0,East,11.5,-,N/A,,Overcast,100,1992-01-05 12:00:00
7:00 AM,34.0,32.0,92,30.17,10.0,East,9.2,-,N/A,,Overcast,100,1992-01-05 13:00:00
8:00 AM,34.0,32.0,92,30.17,7.0,ESE,9.2,-,N/A,,Overcast,120,1992-01-05 14:00:00
9:00 AM,34.0,32.0,92,30.17,6.0,SE,10.4,-,N/A,Fog,Fog,130,1992-01-05 15:00:00
10:00 AM,34.0,32.0,92,30.19,5.0,ESE,10.4,-,N/A,Fog,Fog,120,1992-01-05 16:00:00
11:00 AM,35.1,32.0,89,30.17,3.0,SE,8.1,-,N/A,Fog,Fog,130,1992-01-05 17:00:00
12:00 PM,35.1,32.0,89,30.15,3.0,SSE,5.8,-,N/A,Fog,Fog,160,1992-01-05 18:00:00
1:00 PM,35.1,32.0,89,30.11,3.0,South,4.6,-,N/A,Fog,Fog,180,1992-01-05 19:00:00
2:00 PM,35.1,30.9,85,30.07,3.0,ESE,6.9,-,N/A,Fog,Fog,120,1992-01-05 20:00:00
3:00 PM,35.1,33.1,92,30.06,3.0,South,9.2,-,N/A,Fog,Fog,170,1992-01-05 21:00:00
4:00 PM,35.1,33.1,92,30.07,3.0,ESE,9.2,-,N/A,Fog,Fog,110,1992-01-05 22:00:00
5:00 PM,35.1,33.1,92,30.07,3.0,SSE,8.1,-,N/A,Fog,Fog,160,1992-01-05 23:00:00
6:00 PM,35.1,32.0,89,30.05,3.0,South,9.2,-,N/A,Fog,Fog,180,1992-01-06 00:00:00
7:00 PM,34.0,32.0,92,30.06,3.0,South,4.6,-,N/A,Fog,Fog,190,1992-01-06 01:00:00
8:00 PM,34.0,32.0,92,30.05,3.0,SSW,8.1,-,N/A,Fog,Fog,210,1992-01-06 02:00:00
9:00 PM,34.0,33.1,96,30.03,3.0,SW,4.6,-,N/A,Fog,Fog,220,1992-01-06 03:00:00
10:00 PM,35.1,32.0,89,30.04,3.0,South,4.6,-,N/A,Fog,Fog,190,1992-01-06 04:00:00
11:00 PM,36.0,32.0,86,30.05,3.0,SSW,5.8,-,N/A,Fog,Fog,200,1992-01-06 05:00:00
