TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:56 AM,64.9,48.9,56,30.16,10.0,WSW,3.5,-,N/A,,Mostly Cloudy,250,2001-06-21 05:56:00
1:56 AM,66.0,52.0,60,30.14,10.0,Calm,Calm,-,N/A,,Overcast,0,2001-06-21 06:56:00
2:56 AM,66.0,53.1,63,30.13,10.0,West,4.6,-,N/A,,Overcast,280,2001-06-21 07:56:00
3:56 AM,64.9,55.0,70,30.11,10.0,West,3.5,-,0.00,,Overcast,280,2001-06-21 08:56:00
4:56 AM,64.9,57.0,75,30.10,10.0,NW,10.4,-,0.00,Rain,Light Rain,310,2001-06-21 09:56:00
5:56 AM,62.1,61.0,96,30.11,5.0,NNW,5.8,-,0.03,Rain,Light Rain,330,2001-06-21 10:56:00
6:56 AM,62.1,61.0,96,30.12,4.0,North,4.6,-,0.02,Rain,Light Rain,360,2001-06-21 11:56:00
7:35 AM,62.6,60.8,94,30.10,3.0,NNE,6.9,-,0.03,Rain,Rain,20,2001-06-21 12:35:00
7:56 AM,62.1,57.9,86,30.09,5.0,NE,6.9,-,0.04,Rain,Light Rain,50,2001-06-21 12:56:00
8:25 AM,62.6,57.2,82,30.10,8.0,ENE,9.2,-,0.01,Rain,Light Rain,70,2001-06-21 13:25:00
8:56 AM,61.0,57.0,87,30.10,9.0,East,8.1,-,0.07,Rain,Light Rain,90,2001-06-21 13:56:00
9:56 AM,62.1,57.0,84,30.09,10.0,NE,6.9,-,0.00,,Overcast,40,2001-06-21 14:56:00
10:56 AM,61.0,57.0,87,30.08,9.0,ENE,10.4,-,0.00,Rain,Light Rain,70,2001-06-21 15:56:00
11:56 AM,61.0,55.9,83,30.08,10.0,ENE,6.9,-,0.01,Rain,Light Rain,70,2001-06-21 16:56:00
12:44 PM,62.6,53.6,72,30.07,10.0,East,11.5,18.4,0.00,Rain,Light Rain,80,2001-06-21 17:44:00
12:56 PM,61.0,53.1,75,30.07,10.0,Variable,6.9,-,0.00,,Overcast,0,2001-06-21 17:56:00
1:56 PM,63.0,54.0,72,30.04,10.0,Variable,6.9,-,N/A,,Overcast,0,2001-06-21 18:56:00
2:56 PM,66.0,55.0,68,30.01,10.0,East,11.5,18.4,N/A,,Mostly Cloudy,80,2001-06-21 19:56:00
3:56 PM,66.9,53.1,61,30.01,10.0,ENE,10.4,-,N/A,,Mostly Cloudy,60,2001-06-21 20:56:00
4:56 PM,69.1,51.1,53,30.00,10.0,NE,9.2,-,N/A,,Mostly Cloudy,50,2001-06-21 21:56:00
5:56 PM,69.1,51.1,53,29.99,10.0,NE,11.5,-,N/A,,Scattered Clouds,40,2001-06-21 22:56:00
6:56 PM,66.9,52.0,59,29.98,10.0,Variable,6.9,-,N/A,,Scattered Clouds,0,2001-06-21 23:56:00
7:56 PM,64.0,53.1,67,29.99,10.0,NE,8.1,-,N/A,,Scattered Clouds,50,2001-06-22 00:56:00
8:56 PM,62.1,53.1,72,30.00,10.0,Variable,6.9,-,N/A,,Scattered Clouds,0,2001-06-22 01:56:00
9:56 PM,61.0,53.1,75,30.00,10.0,NE,5.8,-,N/A,,Scattered Clouds,40,2001-06-22 02:56:00
10:56 PM,59.0,54.0,83,29.99,10.0,North,5.8,-,N/A,,Scattered Clouds,10,2001-06-22 03:56:00
11:29 PM,59.0,53.6,82,29.99,1.8,North,4.6,-,N/A,,Haze,360,2001-06-22 04:29:00
11:32 PM,59.0,53.6,82,29.99,4.0,North,4.6,-,N/A,,Haze,360,2001-06-22 04:32:00
11:56 PM,59.0,54.0,83,30.00,4.0,NNW,4.6,-,N/A,,Haze,330,2001-06-22 04:56:00
