TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:56 AM,36.0,33.1,89,30.19,6.0,WNW,8.1,-,N/A,,Overcast,290,2000-11-30 06:56:00
1:56 AM,36.0,33.1,89,30.22,7.0,WNW,9.2,-,N/A,,Overcast,300,2000-11-30 07:56:00
2:56 AM,36.0,34.0,93,30.22,8.0,NW,8.1,-,N/A,,Overcast,310,2000-11-30 08:56:00
3:56 AM,36.0,33.1,89,30.23,8.0,WNW,5.8,-,N/A,,Overcast,300,2000-11-30 09:56:00
4:56 AM,35.1,34.0,96,30.24,6.0,West,9.2,-,N/A,,Overcast,280,2000-11-30 10:56:00
5:56 AM,35.1,34.0,96,30.26,6.0,WNW,9.2,-,N/A,,Overcast,290,2000-11-30 11:56:00
6:56 AM,36.0,33.1,89,30.26,8.0,WNW,9.2,-,N/A,,Overcast,300,2000-11-30 12:56:00
7:56 AM,35.1,32.0,89,30.27,9.0,NW,10.4,-,0.00,Rain,Light Rain,310,2000-11-30 13:56:00
8:56 AM,35.1,32.0,89,30.29,7.0,NW,6.9,-,0.00,Snow,Light Snow,320,2000-11-30 14:56:00
9:56 AM,36.0,32.0,86,30.30,7.0,Variable,6.9,-,0.00,,Overcast,0,2000-11-30 15:56:00
10:56 AM,36.0,32.0,86,30.29,8.0,NW,5.8,-,N/A,,Overcast,320,2000-11-30 16:56:00
11:56 AM,36.0,32.0,86,30.29,9.0,North,8.1,-,N/A,,Overcast,360,2000-11-30 17:56:00
12:56 PM,36.0,32.0,86,30.28,9.0,NNE,8.1,-,N/A,,Overcast,20,2000-11-30 18:56:00
1:56 PM,36.0,32.0,86,30.27,10.0,NNE,8.1,-,N/A,,Overcast,20,2000-11-30 19:56:00
2:56 PM,35.1,32.0,89,30.30,9.0,NNE,8.1,-,N/A,,Overcast,20,2000-11-30 20:56:00
3:11 PM,35.6,32.0,87,30.27,9.0,North,9.2,-,N/A,,Overcast,10,2000-11-30 21:11:00
3:56 PM,35.1,30.0,82,30.30,10.0,NE,6.9,-,N/A,,Overcast,50,2000-11-30 21:56:00
4:56 PM,35.1,28.0,76,30.31,10.0,NNE,6.9,-,N/A,,Overcast,30,2000-11-30 22:56:00
5:56 PM,35.1,28.0,76,30.32,10.0,NNE,5.8,-,N/A,,Overcast,20,2000-11-30 23:56:00
6:56 PM,35.1,28.0,76,30.31,10.0,NE,6.9,-,N/A,,Overcast,40,2000-12-01 00:56:00
7:56 PM,35.1,28.0,76,30.32,10.0,NE,5.8,-,N/A,,Overcast,40,2000-12-01 01:56:00
8:56 PM,35.1,27.0,72,30.33,10.0,North,6.9,-,N/A,,Overcast,360,2000-12-01 02:56:00
9:56 PM,34.0,25.0,70,30.33,10.0,North,5.8,-,N/A,,Overcast,10,2000-12-01 03:56:00
10:56 PM,34.0,24.1,67,30.33,10.0,North,3.5,-,N/A,,Overcast,10,2000-12-01 04:56:00
11:56 PM,32.0,25.0,75,30.32,10.0,NNW,3.5,-,N/A,,Overcast,340,2000-12-01 05:56:00
