YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1996-01-02,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.155,1,0.356,1,0.17,0
1996-01-02,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.155,1,0.356,1,0.17,0
1996-01-02,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.155,1,0.356,1,0.17,0
1996-01-02,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.155,1,0.356,1,0.17,0
1996-01-02,8:00,87.2,124.3,46,932,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,11,0,16,7,11,13,10,77,16,9,10,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,9:00,80.2,133.3,242,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,35,11,0,16,35,11,117,10,430,16,43,10,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,10:00,72.9,145.4,415,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,71,11,0,16,71,11,246,10,630,16,61,10,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,11:00,67.7,158.9,537,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,100,11,0,16,100,11,347,10,722,16,73,10,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,12:00,65.1,173.7,597,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,115,11,0,16,115,11,399,10,759,16,79,10,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,13:00,65.3,188.9,591,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,114,11,0,16,114,11,394,10,756,16,78,10,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,14:00,68.4,203.5,520,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,96,11,0,16,96,11,334,10,714,16,71,10,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,15:00,74.0,216.8,390,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,65,11,0,16,65,11,226,10,610,16,58,10,-9900,99,-9900,99,-9900,99,0.9,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,16:00,81.5,228.6,208,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,29,11,0,16,29,11,95,10,381,16,39,10,-9900,99,-9900,99,-9900,99,0.9,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,17:00,87.9,236.6,26,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,11,0,16,3,11,6,10,43,16,5,10,-9900,99,-9900,99,-9900,99,0.9,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-02,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-03,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-03,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-03,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-03,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-03,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-03,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-03,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.100,1,0.356,1,0.17,0
1996-01-03,8:00,87.2,124.2,46,932,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,9,11,7,16,8,11,15,10,113,16,9,10,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,9:00,80.1,133.2,242,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,105,11,278,16,57,11,124,10,502,16,38,10,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,10:00,72.9,145.2,416,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,200,11,506,16,51,11,258,10,697,16,53,10,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,11:00,67.6,158.8,538,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,286,11,462,16,110,11,362,10,784,16,64,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,12:00,65.0,173.6,598,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,259,11,114,17,210,11,415,10,817,16,69,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,13:00,65.2,188.8,593,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,211,11,54,16,188,11,410,10,814,16,69,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,14:00,68.3,203.4,523,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,84,11,43,16,68,11,349,10,774,16,63,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,15:00,73.9,216.8,393,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,110,11,33,16,101,11,239,10,676,16,51,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,16:00,81.4,228.6,212,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,40,11,25,16,37,11,103,10,453,16,36,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,17:00,87.8,236.7,27,719,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,11,4,16,6,11,8,10,70,16,5,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-03,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-04,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-04,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-04,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-04,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-04,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-04,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-04,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.078,1,0.356,1,0.17,0
1996-01-04,8:00,87.2,124.1,46,932,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,11,0,16,7,11,15,10,127,16,9,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,9:00,80.1,133.0,242,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,84,11,70,16,72,11,126,10,522,16,37,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,10:00,72.8,145.1,417,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,77,11,0,16,77,11,261,10,713,16,51,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,11:00,67.6,158.7,539,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,107,11,0,16,107,11,365,10,798,16,61,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,12:00,64.9,173.4,600,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,122,11,0,16,122,11,418,10,831,16,65,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,13:00,65.1,188.7,596,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,101,11,0,16,101,11,414,10,829,16,65,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,14:00,68.2,203.3,526,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,104,11,0,16,104,11,353,10,790,16,59,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,15:00,73.7,216.7,396,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,61,11,0,16,61,11,244,10,697,16,49,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,16:00,81.2,228.6,215,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,33,11,0,16,33,11,108,10,482,16,34,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,17:00,87.8,236.7,29,743,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,11,0,16,4,11,8,10,85,16,5,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-04,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-05,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-05,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-05,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-05,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-05,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.070,1,0.356,1,0.17,0
1996-01-05,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,1,0.094,1,0.070,1,0.356,1,0.17,0
