YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2009-01-01,11:00,67.7,159.0,537,1415,350,0,9,510,0,21,156,0,9,219,24,164,27,156,24,368,10,827,16,54,10,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.056,1,0.347,51,0.17,0
2009-01-01,12:00,65.1,173.7,596,1415,214,0,9,68,0,21,185,0,9,156,24,0,27,156,24,420,10,857,16,59,10,-9900,99,-9900,99,-9900,99,0.6,3,0.094,1,0.056,1,0.348,51,0.17,0
2009-01-01,13:00,65.3,188.9,591,1415,341,0,9,373,0,21,185,0,9,154,24,0,27,154,24,414,10,853,16,58,10,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.056,1,0.348,51,0.17,0
2009-01-01,14:00,68.4,203.5,520,1415,204,0,9,105,0,21,165,0,9,132,24,0,27,132,24,352,10,814,16,53,10,-9900,99,-9900,99,-9900,99,0.7,51,0.094,1,0.056,1,0.349,51,0.17,0
2009-01-01,15:00,74.0,216.8,389,1415,194,0,9,261,0,21,122,0,9,93,24,0,27,93,24,242,10,721,16,44,10,-9900,99,-9900,99,-9900,99,0.7,3,0.094,1,0.056,1,0.349,51,0.17,0
2009-01-01,16:00,81.5,228.6,208,1415,113,0,9,262,0,21,74,0,9,43,24,0,27,43,24,105,10,508,16,30,10,-9900,99,-9900,99,-9900,99,0.8,51,0.094,1,0.056,1,0.350,51,0.17,0
2009-01-01,17:00,87.9,236.6,25,696,7,1,9,61,1,21,5,1,9,5,24,28,27,4,24,8,10,97,16,4,10,-9900,99,-9900,99,-9900,99,0.9,51,0.094,1,0.056,1,0.350,51,0.17,0
2009-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.056,1,0.351,51,0.17,0
2009-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.094,1,0.056,1,0.351,51,0.17,0
2009-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.094,1,0.056,1,0.352,51,0.17,0
2009-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.056,1,0.352,51,0.17,0
2009-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.094,1,0.056,1,0.353,51,0.17,0
2009-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.094,1,0.056,1,0.353,51,0.17,0
2009-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.094,1,0.056,1,0.354,51,0.17,0
2009-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.056,1,0.354,2,0.17,0
2009-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.056,1,0.353,51,0.17,0
2009-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.056,1,0.351,51,0.17,0
2009-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.094,1,0.056,1,0.350,51,0.17,0
2009-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.094,1,0.056,1,0.348,51,0.17,0
2009-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.056,1,0.347,51,0.17,0
2009-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.094,1,0.056,1,0.345,51,0.17,0
2009-01-02,8:00,87.2,124.2,46,932,13,1,9,88,1,21,9,1,9,9,24,3,27,9,24,13,10,66,16,10,10,-9900,99,-9900,99,-9900,99,0.5,51,0.094,1,0.113,1,0.344,51,0.17,0
2009-01-02,9:00,80.1,133.2,242,1415,139,0,9,270,0,21,93,0,9,94,24,129,27,72,24,116,10,413,16,46,10,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.113,1,0.342,51,0.17,0
2009-01-02,10:00,72.9,145.3,416,1415,187,0,9,210,0,21,125,0,9,72,24,42,27,60,24,247,10,620,16,65,10,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.113,1,0.341,51,0.17,0
2009-01-02,11:00,67.7,158.8,538,1415,166,0,9,21,0,21,158,0,9,192,24,59,27,169,24,350,10,715,16,78,10,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.113,1,0.339,51,0.17,0
2009-01-02,12:00,65.0,173.6,598,1415,203,0,9,36,0,21,188,0,9,156,24,26,27,145,24,403,10,752,16,84,10,-9900,99,-9900,99,-9900,99,0.6,3,0.094,1,0.113,1,0.338,51,0.17,0
2009-01-02,13:00,65.2,188.8,593,1415,340,0,9,366,0,21,186,0,9,115,24,43,27,97,24,398,10,749,16,84,10,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.113,1,0.336,51,0.17,0
2009-01-02,14:00,68.3,203.4,523,1415,343,0,9,640,0,21,106,0,9,188,24,46,27,171,24,336,10,704,16,76,10,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.113,1,0.335,51,0.17,0
2009-01-02,15:00,73.9,216.8,392,1415,234,0,9,525,0,21,88,0,9,133,24,77,27,111,24,228,10,596,16,62,10,-9900,99,-9900,99,-9900,99,0.6,3,0.094,1,0.113,1,0.333,51,0.17,0
2009-01-02,16:00,81.4,228.6,211,1415,119,0,9,346,0,21,67,0,9,96,24,295,27,52,24,96,10,362,16,42,10,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.113,1,0.332,51,0.17,0
2009-01-02,17:00,87.9,236.7,27,719,8,1,9,83,1,21,5,1,9,6,24,32,27,5,24,6,10,36,16,5,10,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.113,1,0.330,51,0.17,0
2009-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.094,1,0.113,1,0.329,51,0.17,0
2009-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.113,1,0.327,51,0.17,0
2009-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.094,1,0.113,1,0.325,51,0.17,0
2009-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.094,1,0.113,1,0.324,51,0.17,0
2009-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.094,1,0.113,1,0.323,51,0.17,0
2009-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.094,1,0.113,1,0.321,51,0.17,0
2009-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.094,1,0.113,1,0.320,51,0.17,0
2009-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.094,1,0.113,1,0.318,2,0.17,0
2009-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.094,1,0.113,1,0.318,51,0.17,0
2009-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.094,1,0.113,1,0.318,51,0.17,0
2009-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.094,1,0.113,1,0.318,51,0.17,0
2009-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.094,1,0.113,1,0.318,51,0.17,0
2009-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.094,1,0.113,1,0.317,51,0.17,0
2009-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.094,1,0.113,1,0.317,51,0.17,0
2009-01-03,8:00,87.2,124.1,46,932,14,1,9,154,1,21,6,1,9,13,24,66,27,10,24,14,10,101,16,9,10,-9900,99,-9900,99,-9900,99,1.2,51,0.094,1,0.083,1,0.317,51,0.17,0
2009-01-03,9:00,80.1,133.0,242,1415,143,0,9,477,0,21,61,0,9,104,24,240,27,63,24,121,10,472,16,40,10,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.083,1,0.317,51,0.17,0
2009-01-03,10:00,72.8,145.1,417,1415,285,0,9,511,0,21,134,0,9,247,24,488,27,104,24,251,10,663,16,56,10,-9900,99,-9900,99,-9900,99,1.4,51,0.094,1,0.083,1,0.317,51,0.17,0
2009-01-03,11:00,67.6,158.7,539,1415,237,0,9,167,0,21,173,0,9,95,24,60,27,72,24,352,10,748,16,66,10,-9900,99,-9900,99,-9900,99,1.4,51,0.094,1,0.083,1,0.317,51,0.17,0
2009-01-03,12:00,64.9,173.5,600,1415,320,0,9,288,0,21,198,0,9,218,24,35,27,203,24,403,10,781,16,72,10,-9900,99,-9900,99,-9900,99,1.5,3,0.094,1,0.083,1,0.317,51,0.17,0
2009-01-03,13:00,65.1,188.7,596,1415,74,0,9,0,0,21,74,0,9,118,24,0,27,118,24,398,10,776,16,71,10,-9900,99,-9900,99,-9900,99,1.6,51,0.094,1,0.083,1,0.317,51,0.17,0
2009-01-03,14:00,68.2,203.4,526,1415,61,0,9,0,0,21,61,0,9,101,24,0,27,101,24,338,10,735,16,65,10,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.083,1,0.316,51,0.17,0
2009-01-03,15:00,73.8,216.7,396,1415,43,0,9,0,0,21,43,0,9,70,24,0,27,70,24,232,10,637,16,54,10,-9900,99,-9900,99,-9900,99,1.8,3,0.094,1,0.083,1,0.316,51,0.17,0
2009-01-03,16:00,81.3,228.6,215,1415,35,0,9,0,0,21,35,0,9,32,24,0,27,32,24,101,10,423,16,37,10,-9900,99,-9900,99,-9900,99,1.8,51,0.094,1,0.083,1,0.316,51,0.17,0
2009-01-03,17:00,87.8,236.7,29,743,2,1,9,0,1,21,2,1,9,4,24,0,27,4,24,8,10,63,16,5,10,-9900,99,-9900,99,-9900,99,1.8,51,0.094,1,0.083,1,0.316,51,0.17,0
2009-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.094,1,0.083,1,0.316,51,0.17,0
2009-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.094,1,0.083,1,0.316,51,0.17,0
2009-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.094,1,0.083,1,0.316,51,0.17,0
2009-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.094,1,0.083,1,0.316,51,0.17,0
2009-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.094,1,0.083,1,0.315,51,0.17,0
2009-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.094,1,0.083,1,0.315,51,0.17,0
2009-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.094,1,0.083,1,0.315,51,0.17,0
2009-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.094,1,0.083,1,0.315,2,0.17,0
2009-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.094,1,0.083,1,0.316,51,0.17,0
2009-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.094,1,0.083,1,0.317,51,0.17,0
2009-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.094,1,0.083,1,0.319,51,0.17,0
2009-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.094,1,0.083,1,0.320,51,0.17,0
2009-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.094,1,0.083,1,0.321,51,0.17,0
2009-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.094,1,0.083,1,0.322,51,0.17,0
2009-01-04,8:00,87.1,123.9,46,932,2,1,9,0,1,21,2,1,9,5,24,0,27,5,24,15,10,120,16,9,10,-9900,99,-9900,99,-9900,99,1.5,51,0.094,1,0.072,1,0.323,51,0.17,0
2009-01-04,9:00,80.1,132.9,243,1415,23,0,9,0,0,21,23,0,9,33,25,0,28,33,25,124,10,503,16,37,10,-9900,99,-9900,99,-9900,99,1.4,3,0.094,1,0.072,1,0.325,51,0.17,0
2009-01-04,10:00,72.8,145.0,418,1415,55,0,9,0,0,21,55,0,9,65,25,0,28,65,25,256,10,691,16,52,10,-9900,99,-9900,99,-9900,99,1.3,51,0.094,1,0.072,1,0.326,51,0.17,0
2009-01-04,11:00,67.5,158.5,541,1415,91,0,9,0,0,21,91,0,9,90,25,0,28,90,25,358,10,775,16,62,10,-9900,99,-9900,99,-9900,99,1.3,51,0.094,1,0.072,1,0.327,51,0.17,0
2009-01-04,12:00,64.8,173.3,602,1415,96,0,9,0,0,21,96,0,9,122,24,0,27,122,24,411,10,809,16,67,10,-9900,99,-9900,99,-9900,99,1.2,3,0.094,1,0.072,1,0.328,51,0.17,0
2009-01-04,13:00,65.0,188.6,598,1415,75,0,9,0,0,21,75,0,9,101,24,0,27,101,24,408,10,808,16,66,10,-9900,99,-9900,99,-9900,99,1.2,51,0.094,1,0.072,1,0.330,51,0.17,0
2009-01-04,14:00,68.0,203.3,529,1415,71,0,9,0,0,21,71,0,9,87,25,0,28,87,25,349,10,772,16,61,10,-9900,99,-9900,99,-9900,99,1.1,51,0.094,1,0.072,1,0.331,51,0.17,0
2009-01-04,15:00,73.6,216.7,399,1415,91,0,9,0,0,21,91,0,9,73,24,0,27,73,24,242,10,681,16,50,10,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.072,1,0.332,51,0.17,0
2009-01-04,16:00,81.1,228.6,218,1415,49,0,9,0,0,21,49,0,9,48,24,102,27,32,24,108,10,473,16,35,10,-9900,99,-9900,99,-9900,99,0.9,51,0.094,1,0.072,1,0.333,51,0.17,0
2009-01-04,17:00,87.7,236.8,30,766,1,0,9,64,0,21,0,0,9,6,24,28,27,5,24,9,10,86,16,6,10,-9900,99,-9900,99,-9900,99,0.8,51,0.094,1,0.072,1,0.334,51,0.17,0
2009-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.094,1,0.072,1,0.336,51,0.17,0
2009-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.072,1,0.337,51,0.17,0
2009-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.094,1,0.072,1,0.338,51,0.17,0
2009-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.072,1,0.339,51,0.17,0
2009-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.094,1,0.072,1,0.340,51,0.17,0
2009-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.094,1,0.072,1,0.342,51,0.17,0
2009-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.094,1,0.072,1,0.343,51,0.17,0
2009-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.094,1,0.072,1,0.344,2,0.17,0
2009-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.094,1,0.072,1,0.343,51,0.17,0
2009-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.094,1,0.072,1,0.342,51,0.17,0
2009-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.094,1,0.072,1,0.342,51,0.17,0
2009-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.094,1,0.072,1,0.341,51,0.17,0
2009-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.094,1,0.072,1,0.340,51,0.17,0
2009-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.094,1,0.072,1,0.339,51,0.17,0
2009-01-05,8:00,87.1,123.8,47,931,14,1,9,156,1,21,6,1,9,9,24,14,27,8,24,17,10,172,16,8,10,-9900,99,-9900,99,-9900,99,0.3,51,0.094,1,0.054,1,0.338,51,0.17,0
2009-01-05,9:00,80.1,132.7,244,1415,143,0,9,481,0,21,60,0,9,74,24,83,27,60,24,135,10,593,16,33,10,-9900,99,-9900,99,-9900,99,0.3,3,0.094,1,0.054,1,0.337,51,0.17,0
2009-01-05,10:00,72.7,144.8,419,1415,284,0,9,695,0,21,78,0,9,210,24,185,27,155,24,275,10,777,16,45,10,-9900,99,-9900,99,-9900,99,0.3,51,0.094,1,0.054,1,0.337,51,0.17,0
2009-01-05,11:00,67.4,158.4,543,1415,388,0,9,785,0,21,86,0,9,268,24,495,27,79,24,383,10,857,16,54,10,-9900,99,-9900,99,-9900,99,0.3,51,0.094,1,0.054,1,0.336,51,0.17,0
2009-01-05,12:00,64.7,173.2,605,1415,428,0,9,793,0,21,89,0,9,402,24,695,27,105,24,438,10,889,16,58,10,-9900,99,-9900,99,-9900,99,0.3,3,0.094,1,0.054,1,0.335,51,0.17,0
2009-01-05,13:00,64.9,188.5,601,1415,430,0,9,768,0,21,103,0,9,388,24,576,27,144,24,435,10,889,16,58,10,-9900,99,-9900,99,-9900,99,0.2,51,0.094,1,0.054,1,0.334,51,0.17,0
2009-01-05,14:00,67.9,203.2,532,1415,344,0,9,625,0,21,109,0,9,350,24,746,27,69,24,374,10,855,16,53,10,-9900,99,-9900,99,-9900,99,0.2,51,0.094,1,0.054,1,0.333,51,0.17,0
2009-01-05,15:00,73.5,216.6,402,1415,253,0,9,617,0,21,77,0,9,240,24,425,27,119,24,262,10,769,16,44,10,-9900,99,-9900,99,-9900,99,0.2,3,0.094,1,0.054,1,0.332,51,0.17,0
2009-01-05,16:00,81.0,228.5,222,1415,128,0,9,427,0,21,61,0,9,120,24,373,27,61,24,120,10,567,16,31,10,-9900,99,-9900,99,-9900,99,0.2,51,0.094,1,0.054,1,0.332,51,0.17,0
2009-01-05,17:00,87.7,236.9,32,790,10,1,9,113,1,21,5,1,9,11,24,104,27,7,24,11,10,132,16,6,10,-9900,99,-9900,99,-9900,99,0.2,51,0.094,1,0.054,1,0.331,51,0.17,0
