YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2003-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.094,1,0.100,1,0.331,1,0.17,0
2003-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.100,1,0.331,1,0.17,0
2003-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.100,1,0.331,1,0.17,0
2003-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.094,1,0.100,1,0.331,1,0.17,0
2003-01-02,8:00,87.2,124.3,46,932,3,1,9,0,1,21,3,1,9,6,10,0,16,6,10,17,10,180,16,8,10,-9900,99,-9900,99,-9900,99,0.9,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,9:00,80.1,133.3,242,1415,27,0,9,0,0,21,27,0,9,43,10,0,16,43,10,131,10,586,16,31,10,-9900,99,-9900,99,-9900,99,0.9,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,10:00,72.9,145.3,416,1415,50,0,9,0,0,21,50,0,9,83,10,0,16,83,10,265,10,758,16,42,10,-9900,99,-9900,99,-9900,99,0.9,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,11:00,67.7,158.9,537,1415,71,0,9,0,0,21,71,0,9,112,10,0,16,112,10,366,10,833,16,50,10,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,12:00,65.0,173.7,597,1415,105,0,9,0,0,21,105,0,9,127,10,0,16,127,10,418,10,861,16,54,10,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,13:00,65.3,188.9,592,1415,136,0,9,0,0,21,136,0,9,126,10,0,16,126,10,413,10,859,16,54,10,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,14:00,68.4,203.5,521,1415,60,0,9,0,0,21,60,0,9,109,10,0,16,109,10,352,10,823,16,49,10,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,15:00,74.0,216.8,391,1415,105,0,9,9,0,21,103,0,9,77,10,0,16,77,10,244,10,737,16,40,10,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,16:00,81.5,228.6,209,1415,49,0,9,0,0,21,49,0,9,36,10,0,16,36,10,108,10,536,16,28,10,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,17:00,87.9,236.6,26,696,3,1,9,0,1,21,3,1,9,3,10,0,16,3,10,9,10,116,16,4,10,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.331,1,0.17,0
2003-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.320,1,0.17,0
2003-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.320,1,0.17,0
2003-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.320,1,0.17,0
2003-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.320,1,0.17,0
2003-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.047,1,0.320,1,0.17,0
2003-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.094,1,0.047,1,0.320,1,0.17,0
2003-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.094,1,0.047,1,0.320,1,0.17,0
2003-01-03,8:00,87.2,124.2,46,932,10,1,9,80,1,21,6,1,9,15,10,86,16,10,10,18,10,203,16,8,10,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,9:00,80.1,133.1,242,1415,107,0,9,246,0,21,65,0,9,132,10,413,16,61,10,134,10,616,16,29,10,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,10:00,72.9,145.2,417,1415,236,0,9,462,0,21,100,0,9,212,10,483,16,70,10,270,10,783,16,39,10,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,11:00,67.6,158.8,538,1415,343,0,9,524,0,21,143,0,9,299,10,483,16,115,10,372,10,855,16,47,10,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,12:00,65.0,173.5,599,1415,275,0,9,185,0,21,197,0,9,281,10,255,16,173,10,424,10,882,16,51,10,-9900,99,-9900,99,-9900,99,0.9,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,13:00,65.2,188.7,594,1415,110,0,9,0,0,21,110,0,9,129,10,0,16,129,10,421,10,882,16,50,10,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,14:00,68.3,203.4,524,1415,217,0,9,131,0,21,168,0,9,256,10,441,16,93,10,361,10,851,16,46,10,-9900,99,-9900,99,-9900,99,0.7,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,15:00,73.8,216.7,394,1415,255,0,9,481,0,21,121,0,9,237,10,467,16,107,10,252,10,771,16,38,10,-9900,99,-9900,99,-9900,99,0.7,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,16:00,81.3,228.6,213,1415,117,0,9,416,0,21,54,0,9,113,10,442,16,47,10,114,10,580,16,27,10,-9900,99,-9900,99,-9900,99,0.6,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,17:00,87.8,236.7,28,719,8,1,9,102,1,21,4,1,9,7,10,75,16,4,10,10,10,145,16,4,10,-9900,99,-9900,99,-9900,99,0.6,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.320,1,0.17,0
2003-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.337,1,0.17,0
2003-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.337,1,0.17,0
2003-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.337,1,0.17,0
2003-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.337,1,0.17,0
2003-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.337,1,0.17,0
2003-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.094,1,0.040,1,0.337,1,0.17,0
2003-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.094,1,0.040,1,0.337,1,0.17,0
2003-01-04,8:00,87.2,124.0,46,932,10,1,9,63,1,21,7,1,9,14,10,28,16,12,10,14,10,101,16,9,10,-9900,99,-9900,99,-9900,99,0.6,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,9:00,80.1,133.0,243,1415,103,0,9,196,0,21,69,0,9,107,10,235,16,67,10,123,10,480,16,40,10,-9900,99,-9900,99,-9900,99,0.6,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,10:00,72.8,145.0,418,1415,158,0,9,93,0,21,131,0,9,129,10,42,16,117,10,256,10,676,16,56,10,-9900,99,-9900,99,-9900,99,0.7,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,11:00,67.6,158.6,540,1415,267,0,9,249,0,21,172,0,9,228,10,152,16,170,10,358,10,762,16,67,10,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,12:00,64.9,173.4,601,1415,380,0,9,511,0,21,163,0,9,199,10,154,16,134,10,410,10,795,16,73,10,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,13:00,65.1,188.6,597,1415,345,0,9,405,0,21,174,0,9,208,10,107,16,163,10,405,10,790,16,72,10,-9900,99,-9900,99,-9900,99,0.9,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,14:00,68.1,203.3,527,1415,234,0,9,155,0,21,176,0,9,197,10,214,16,117,10,345,10,748,16,66,10,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,15:00,73.7,216.7,397,1415,127,0,9,34,0,21,117,0,9,67,10,61,16,50,10,236,10,649,16,54,10,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,16:00,81.2,228.6,216,1415,79,0,9,100,0,21,64,0,9,32,10,0,16,32,10,103,10,430,16,38,10,-9900,99,-9900,99,-9900,99,1.1,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,17:00,87.7,236.7,29,743,5,1,9,25,1,21,4,1,9,4,10,0,16,4,10,8,10,64,16,5,10,-9900,99,-9900,99,-9900,99,1.1,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.337,1,0.17,0
2003-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.376,1,0.17,0
2003-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.376,1,0.17,0
2003-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.376,1,0.17,0
2003-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.376,1,0.17,0
2003-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.376,1,0.17,0
2003-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.376,1,0.17,0
2003-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.085,1,0.376,1,0.17,0
2003-01-05,8:00,87.1,123.9,46,931,2,1,9,0,1,21,2,1,9,5,10,0,16,5,10,13,10,79,16,9,10,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.098,1,0.376,1,0.17,0
2003-01-05,9:00,80.1,132.8,243,1415,24,0,9,0,0,21,24,0,9,25,10,0,16,25,10,117,10,432,16,43,10,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.098,1,0.376,1,0.17,0
2003-01-05,10:00,72.8,144.9,419,1415,88,0,9,0,0,21,88,0,9,51,10,0,16,51,10,247,10,631,16,60,10,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.098,1,0.376,1,0.17,0
2003-01-05,11:00,67.5,158.5,542,1415,72,0,9,0,0,21,72,0,9,71,10,0,16,71,10,349,10,722,16,72,10,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.098,1,0.376,1,0.17,0
2003-01-05,12:00,64.8,173.3,603,1415,91,0,9,0,0,21,91,0,9,82,10,0,16,82,10,402,10,758,16,78,10,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.098,1,0.376,1,0.17,0
2003-01-05,13:00,64.9,188.5,599,1415,71,0,9,0,0,21,71,0,9,81,10,0,16,81,10,399,10,756,16,78,10,-9900,99,-9900,99,-9900,99,1.2,3,0.094,1,0.098,1,0.376,1,0.17,0
2003-01-05,14:00,68.0,203.3,530,1415,102,0,9,0,0,21,102,0,9,69,10,0,16,69,10,339,10,715,16,71,10,-9900,99,-9900,99,-9900,99,1.2,3,0.094,1,0.098,1,0.376,1,0.17,0
2003-01-05,15:00,73.5,216.7,401,1415,194,0,9,233,0,21,128,0,9,57,10,0,16,57,10,233,10,616,16,59,10,-9900,99,-9900,99,-9900,99,1.2,3,0.094,1,0.098,1,0.376,1,0.17,0
2003-01-05,16:00,81.1,228.6,220,1415,79,0,9,90,0,21,65,0,9,26,10,0,16,26,10,102,10,397,16,40,10,-9900,99,-9900,99,-9900,99,1.2,3,0.094,1,0.098,1,0.376,1,0.17,0
2003-01-05,17:00,87.7,236.8,31,766,1,0,9,0,0,21,1,0,9,4,10,0,16,4,10,8,10,53,16,6,10,-9900,99,-9900,99,-9900,99,1.2,3,0.094,1,0.098,1,0.376,1,0.17,0
