YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1997-01-01,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.094,1,0.094,1,0.328,1,0.17,0
1997-01-01,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.094,1,0.094,1,0.328,1,0.17,0
1997-01-01,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.094,1,0.094,1,0.328,1,0.17,0
1997-01-01,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.094,1,0.094,1,0.328,1,0.17,0
1997-01-01,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.094,1,0.094,1,0.328,1,0.17,0
1997-01-01,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.094,1,0.094,1,0.328,1,0.17,0
1997-01-01,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.094,1,0.094,1,0.328,1,0.17,0
1997-01-01,8:00,87.2,124.4,46,931,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,11,0,16,5,11,12,10,52,16,10,10,-9900,99,-9900,99,-9900,99,1.6,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,9:00,80.2,133.3,242,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,25,11,0,16,25,11,111,10,369,16,48,10,-9900,99,-9900,99,-9900,99,1.6,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,10:00,72.9,145.4,415,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,48,11,0,16,48,11,236,10,571,16,68,10,-9900,99,-9900,99,-9900,99,1.7,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,11:00,67.7,159.0,536,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,68,11,0,17,68,11,335,10,666,16,82,10,-9900,99,-9900,99,-9900,99,1.7,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,12:00,65.1,173.7,596,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,78,11,0,16,78,11,385,10,703,16,89,10,-9900,99,-9900,99,-9900,99,1.7,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,13:00,65.3,188.9,591,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,77,11,0,16,77,11,380,10,699,16,88,10,-9900,99,-9900,99,-9900,99,1.7,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,14:00,68.4,203.5,520,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,65,11,0,16,65,11,320,10,653,16,80,10,-9900,99,-9900,99,-9900,99,1.7,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,15:00,74.0,216.8,389,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,44,11,0,16,44,11,215,10,545,16,65,10,-9900,99,-9900,99,-9900,99,1.8,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,16:00,81.6,228.6,208,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,23,11,0,16,23,11,89,10,315,16,43,10,-9900,99,-9900,99,-9900,99,1.8,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,17:00,87.9,236.6,25,696,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,11,0,16,2,11,5,10,26,16,5,10,-9900,99,-9900,99,-9900,99,1.8,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-01,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.094,1,0.124,1,0.328,1,0.17,0
1997-01-02,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.094,1,0.124,1,0.292,1,0.17,0
1997-01-02,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.094,1,0.124,1,0.292,1,0.17,0
1997-01-02,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.094,1,0.124,1,0.292,1,0.17,0
1997-01-02,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.094,1,0.124,1,0.292,1,0.17,0
1997-01-02,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.094,1,0.124,1,0.292,1,0.17,0
1997-01-02,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.094,1,0.124,1,0.292,1,0.17,0
1997-01-02,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.094,1,0.124,1,0.292,1,0.17,0
1997-01-02,8:00,87.2,124.2,46,932,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,11,0,16,5,11,12,10,38,16,10,10,-9900,99,-9900,99,-9900,99,2.0,1,0.094,1,0.144,1,0.292,1,0.17,0
1997-01-02,9:00,80.1,133.2,242,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,27,11,0,16,27,11,107,10,328,16,51,10,-9900,99,-9900,99,-9900,99,2.0,1,0.094,1,0.144,1,0.292,1,0.17,0
1997-01-02,10:00,72.9,145.3,416,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,47,11,0,16,47,11,230,10,531,16,74,10,-9900,99,-9900,99,-9900,99,2.0,1,0.094,1,0.144,1,0.292,1,0.17,0
1997-01-02,11:00,67.7,158.8,538,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,79,11,0,16,79,11,329,10,628,16,90,10,-9900,99,-9900,99,-9900,99,2.0,1,0.094,1,0.144,1,0.292,1,0.17,0
