YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1999-01-01,11:00,67.7,159.0,536,1415,240,0,9,163,0,21,178,0,9,184,10,94,16,148,10,356,10,776,16,62,10,-9900,99,-9900,99,-9900,99,0.9,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,12:00,65.1,173.8,595,1415,306,0,9,256,0,21,198,0,9,247,10,96,16,206,10,407,10,808,16,67,10,-9900,99,-9900,99,-9900,99,0.9,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,13:00,65.4,189.0,589,1415,122,0,9,0,0,21,122,0,9,233,10,137,16,176,10,402,10,805,16,66,10,-9900,99,-9900,99,-9900,99,0.9,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,14:00,68.5,203.5,518,1415,186,0,9,64,0,21,163,0,9,101,10,0,16,101,10,340,10,764,16,60,10,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,15:00,74.1,216.8,387,1415,143,0,9,98,0,21,116,0,9,70,10,0,16,70,10,232,10,666,16,50,10,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,16:00,81.6,228.6,206,1415,106,0,9,224,0,21,73,0,9,31,10,0,16,31,10,99,10,446,16,34,10,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,17:00,88.0,236.6,24,696,7,1,9,51,1,21,5,1,9,3,10,0,16,3,10,7,10,69,16,4,10,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.073,1,0.356,1,0.17,0
1999-01-02,8:00,87.2,124.3,46,932,5,1,9,0,1,21,5,1,9,5,24,0,27,5,24,13,10,73,16,9,10,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,9:00,80.2,133.3,242,1415,55,0,9,0,0,21,55,0,9,24,25,0,28,24,25,116,10,421,16,44,10,-9900,99,-9900,99,-9900,99,1.2,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,10:00,72.9,145.3,416,1415,56,0,9,0,0,21,56,0,9,50,24,0,27,50,24,244,10,622,16,62,10,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,11:00,67.7,158.9,537,1415,63,0,9,0,0,21,63,0,9,70,10,0,16,70,10,345,10,714,16,74,10,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,12:00,65.0,173.7,597,1415,70,0,9,0,0,21,70,0,9,80,24,0,27,80,24,397,10,751,16,80,10,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,13:00,65.3,188.9,592,1415,70,0,9,0,0,21,70,0,9,79,10,0,16,79,10,393,10,749,16,80,10,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,14:00,68.4,203.5,521,1415,60,0,9,0,0,21,60,0,9,67,24,0,27,67,24,332,10,706,16,72,10,-9900,99,-9900,99,-9900,99,1.1,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,15:00,74.0,216.8,390,1415,43,0,9,0,0,21,43,0,9,45,24,0,27,45,24,225,10,602,16,59,10,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,16:00,81.5,228.6,209,1415,20,0,9,0,0,21,20,0,9,21,10,0,16,21,10,95,10,373,16,40,10,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,17:00,87.9,236.6,26,696,1,1,9,0,1,21,1,1,9,4,10,0,16,4,10,6,10,40,16,5,10,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.094,1,0.103,1,0.356,1,0.17,0
1999-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.094,1,0.103,1,0.328,1,0.17,0
1999-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.094,1,0.103,1,0.328,1,0.17,0
1999-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.094,1,0.103,1,0.328,1,0.17,0
1999-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.094,1,0.103,1,0.328,1,0.17,0
1999-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.103,1,0.328,1,0.17,0
1999-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.103,1,0.328,1,0.17,0
1999-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.103,1,0.328,1,0.17,0
1999-01-03,8:00,87.2,124.2,46,932,14,1,9,116,1,21,8,1,9,8,10,12,16,8,10,17,10,179,16,8,10,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,9:00,80.1,133.1,242,1415,143,0,9,357,0,21,82,0,9,130,10,384,16,65,10,132,10,591,16,31,10,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,10:00,72.9,145.2,417,1415,227,0,9,399,0,21,109,0,9,190,24,277,27,109,24,268,10,767,16,42,10,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,11:00,67.6,158.8,538,1415,274,0,9,260,0,21,175,0,9,226,10,222,16,141,10,371,10,843,16,50,10,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,12:00,65.0,173.5,599,1415,167,0,9,15,0,21,161,0,9,312,24,295,27,187,24,424,10,873,16,55,10,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,13:00,65.2,188.7,594,1415,234,0,9,100,0,21,192,0,9,235,10,112,16,188,10,420,10,871,16,54,10,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,14:00,68.3,203.4,524,1415,61,0,9,0,0,21,61,0,9,80,10,88,16,47,10,359,10,836,16,49,10,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,15:00,73.8,216.7,394,1415,164,0,9,159,0,21,120,0,9,78,24,0,27,78,24,250,10,750,16,41,10,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,16:00,81.3,228.6,213,1415,100,0,9,228,0,21,66,0,9,37,10,0,16,37,10,111,10,550,16,29,10,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,17:00,87.8,236.7,28,719,7,1,9,56,1,21,5,1,9,6,10,9,16,6,10,9,10,123,16,5,10,-9900,99,-9900,99,-9900,99,0.7,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.328,1,0.17,0
1999-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.368,1,0.17,0
1999-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.368,1,0.17,0
1999-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.368,1,0.17,0
1999-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.368,1,0.17,0
1999-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.368,1,0.17,0
1999-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.368,1,0.17,0
1999-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.048,1,0.368,1,0.17,0
1999-01-04,8:00,87.2,124.0,46,932,4,1,9,0,1,21,4,1,9,15,10,126,16,9,10,15,10,136,16,9,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,9:00,80.1,133.0,243,1415,45,0,9,0,0,21,45,0,9,117,11,480,16,35,11,127,10,535,16,36,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,10:00,72.8,145.0,417,1415,285,0,9,440,0,21,155,0,9,242,10,655,16,49,10,263,10,724,16,49,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,11:00,67.6,158.6,540,1415,323,0,9,465,0,21,145,0,9,351,11,770,16,58,11,367,10,807,16,59,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,12:00,64.9,173.4,601,1415,332,0,9,382,0,21,170,0,9,389,10,743,16,74,10,420,10,839,16,64,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,13:00,65.1,188.6,597,1415,343,0,9,434,0,21,160,0,9,265,10,369,16,110,10,416,10,837,16,63,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,14:00,68.1,203.3,527,1415,267,0,9,271,0,21,166,0,9,261,10,211,16,183,10,355,10,799,16,58,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,15:00,73.7,216.7,397,1415,240,0,9,458,0,21,111,0,9,216,11,387,16,107,11,246,10,706,16,48,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,16:00,81.2,228.6,216,1415,126,0,9,426,0,21,61,0,9,107,10,484,16,33,10,109,10,495,16,33,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,17:00,87.7,236.7,29,743,1,0,9,46,0,21,0,0,9,9,10,93,16,5,10,9,10,93,16,5,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.368,1,0.17,0
1999-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.380,1,0.17,0
1999-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.380,1,0.17,0
1999-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.380,1,0.17,0
1999-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.380,1,0.17,0
1999-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.380,1,0.17,0
1999-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.380,1,0.17,0
1999-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.066,1,0.380,1,0.17,0
1999-01-05,8:00,87.1,123.9,46,931,13,1,9,89,1,21,9,1,9,13,10,81,16,9,10,14,10,90,16,9,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.092,1,0.380,1,0.17,0
1999-01-05,9:00,80.1,132.8,243,1415,142,0,9,276,0,21,94,0,9,95,10,108,16,76,10,121,10,460,16,42,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.092,1,0.380,1,0.17,0
1999-01-05,10:00,72.8,144.9,419,1415,187,0,9,207,0,21,126,0,9,221,10,522,16,67,10,254,10,661,16,58,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.092,1,0.380,1,0.17,0
1999-01-05,11:00,67.5,158.5,542,1415,190,0,9,63,0,21,166,0,9,245,10,323,16,122,10,358,10,752,16,70,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.092,1,0.380,1,0.17,0
1999-01-05,12:00,64.8,173.3,603,1415,110,0,9,0,0,21,110,0,9,122,10,129,16,67,10,412,10,788,16,76,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.092,1,0.380,1,0.17,0
1999-01-05,13:00,64.9,188.5,599,1415,160,0,9,10,0,21,156,0,9,147,10,0,16,147,10,409,10,786,16,76,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.092,1,0.380,1,0.17,0
1999-01-05,14:00,68.0,203.3,530,1415,247,0,9,208,0,21,169,0,9,174,10,103,16,135,10,348,10,745,16,69,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.092,1,0.380,1,0.17,0
1999-01-05,15:00,73.6,216.7,400,1415,214,0,9,370,0,21,109,0,9,129,10,96,16,102,10,239,10,646,16,57,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.092,1,0.380,1,0.17,0
1999-01-05,16:00,81.1,228.6,220,1415,129,0,9,311,0,21,81,0,9,32,10,0,16,32,10,105,10,424,16,39,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.092,1,0.380,1,0.17,0
1999-01-05,17:00,87.7,236.8,31,766,2,0,9,56,0,21,0,0,9,4,10,0,16,4,10,8,10,61,16,6,10,-9900,99,-9900,99,-9900,99,0.6,1,0.094,1,0.092,1,0.380,1,0.17,0
