YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2006-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.094,1,0.047,1,0.284,51,0.17,0
2006-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.094,1,0.047,1,0.285,2,0.17,0
2006-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.094,1,0.047,1,0.284,51,0.17,0
2006-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.094,1,0.047,1,0.283,51,0.17,0
2006-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.094,1,0.047,1,0.283,51,0.17,0
2006-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.094,1,0.047,1,0.282,51,0.17,0
2006-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.094,1,0.047,1,0.281,51,0.17,0
2006-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.094,1,0.047,1,0.280,51,0.17,0
2006-01-02,8:00,87.2,124.3,46,932,2,1,9,0,1,21,2,1,9,13,25,18,28,12,25,14,10,100,16,9,10,-9900,99,-9900,99,-9900,99,2.2,51,0.094,1,0.083,1,0.279,51,0.17,0
2006-01-02,9:00,80.1,133.2,242,1415,23,0,9,0,0,21,23,0,9,104,25,187,28,72,25,120,10,466,16,40,10,-9900,99,-9900,99,-9900,99,2.3,3,0.094,1,0.083,1,0.278,51,0.17,0
2006-01-02,10:00,72.9,145.3,416,1415,51,0,9,0,0,21,51,0,9,174,25,182,28,121,25,247,10,654,16,55,10,-9900,99,-9900,99,-9900,99,2.3,51,0.094,1,0.083,1,0.278,51,0.17,0
2006-01-02,11:00,67.7,158.9,537,1415,62,0,9,0,0,21,62,0,9,188,25,72,28,160,25,346,10,738,16,66,10,-9900,99,-9900,99,-9900,99,2.4,51,0.094,1,0.083,1,0.277,51,0.17,0
2006-01-02,12:00,65.0,173.6,598,1415,70,0,9,0,0,21,70,0,9,220,25,130,28,165,25,396,10,770,16,71,10,-9900,99,-9900,99,-9900,99,2.4,3,0.094,1,0.083,1,0.276,51,0.17,0
2006-01-02,13:00,65.2,188.8,592,1415,70,0,9,0,0,21,70,0,9,333,25,284,28,214,25,392,10,768,16,71,10,-9900,99,-9900,99,-9900,99,2.4,51,0.094,1,0.083,1,0.275,51,0.17,0
2006-01-02,14:00,68.3,203.4,522,1415,64,0,9,0,0,21,64,0,9,191,25,244,28,101,25,334,10,730,16,64,10,-9900,99,-9900,99,-9900,99,2.3,51,0.094,1,0.083,1,0.274,51,0.17,0
2006-01-02,15:00,73.9,216.8,391,1415,247,0,9,413,0,21,133,0,9,180,24,165,27,134,24,229,10,634,16,53,10,-9900,99,-9900,99,-9900,99,2.2,3,0.094,1,0.083,1,0.273,51,0.17,0
2006-01-02,16:00,81.4,228.6,210,1415,20,0,9,0,0,21,20,0,9,79,25,119,28,61,25,99,10,419,16,37,10,-9900,99,-9900,99,-9900,99,2.3,51,0.094,1,0.083,1,0.272,51,0.17,0
2006-01-02,17:00,87.9,236.7,26,719,1,1,9,0,1,21,1,1,9,7,25,10,28,7,25,7,10,60,16,5,10,-9900,99,-9900,99,-9900,99,2.3,51,0.094,1,0.083,1,0.272,51,0.17,0
2006-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.094,1,0.083,1,0.271,51,0.17,0
2006-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.094,1,0.083,1,0.270,51,0.17,0
2006-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.094,1,0.083,1,0.269,51,0.17,0
2006-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.094,1,0.083,1,0.268,51,0.17,0
2006-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.094,1,0.083,1,0.267,51,0.17,0
2006-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.094,1,0.083,1,0.267,51,0.17,0
2006-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.094,1,0.083,1,0.266,51,0.17,0
2006-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.094,1,0.083,1,0.265,2,0.17,0
2006-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.094,1,0.083,1,0.266,51,0.17,0
2006-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.094,1,0.083,1,0.267,51,0.17,0
2006-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.094,1,0.083,1,0.269,51,0.17,0
2006-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.094,1,0.083,1,0.270,51,0.17,0
2006-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.094,1,0.083,1,0.271,51,0.17,0
2006-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.094,1,0.083,1,0.272,51,0.17,0
2006-01-03,8:00,87.2,124.1,46,932,9,1,9,53,1,21,6,1,9,6,25,0,28,6,25,14,10,98,16,9,10,-9900,99,-9900,99,-9900,99,1.9,51,0.094,1,0.085,1,0.274,51,0.17,0
2006-01-03,9:00,80.1,133.1,242,1415,93,0,9,163,0,21,65,0,9,31,24,0,27,31,24,120,10,464,16,41,10,-9900,99,-9900,99,-9900,99,1.8,3,0.094,1,0.085,1,0.275,51,0.17,0
2006-01-03,10:00,72.9,145.1,417,1415,69,0,9,0,0,21,69,0,9,62,25,0,28,62,25,249,10,656,16,56,10,-9900,99,-9900,99,-9900,99,1.8,51,0.094,1,0.085,1,0.276,51,0.17,0
2006-01-03,11:00,67.6,158.7,539,1415,94,0,9,0,0,21,94,0,9,87,25,0,28,87,25,350,10,743,16,67,10,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.085,1,0.277,51,0.17,0
2006-01-03,12:00,64.9,173.5,600,1415,116,0,9,0,0,21,116,0,9,100,25,0,28,100,25,402,10,777,16,73,10,-9900,99,-9900,99,-9900,99,1.7,3,0.094,1,0.085,1,0.279,51,0.17,0
2006-01-03,13:00,65.1,188.7,595,1415,101,0,9,0,0,21,101,0,9,99,25,0,28,99,25,398,10,775,16,72,10,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.085,1,0.280,51,0.17,0
2006-01-03,14:00,68.2,203.4,525,1415,61,0,9,0,0,21,61,0,9,84,25,0,28,84,25,338,10,734,16,66,10,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.085,1,0.281,51,0.17,0
2006-01-03,15:00,73.8,216.7,395,1415,43,0,9,0,0,21,43,0,9,58,24,0,27,58,24,232,10,637,16,54,10,-9900,99,-9900,99,-9900,99,1.7,3,0.094,1,0.085,1,0.283,51,0.17,0
2006-01-03,16:00,81.3,228.6,214,1415,60,0,9,29,0,21,56,0,9,27,25,0,28,27,25,101,10,422,16,38,10,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.085,1,0.284,51,0.17,0
2006-01-03,17:00,87.8,236.7,28,743,4,1,9,7,1,21,4,1,9,3,25,0,28,3,25,8,10,62,16,5,10,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.085,1,0.285,51,0.17,0
2006-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.094,1,0.085,1,0.286,51,0.17,0
2006-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.085,1,0.288,51,0.17,0
2006-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.094,1,0.085,1,0.289,51,0.17,0
2006-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.094,1,0.085,1,0.290,51,0.17,0
2006-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.094,1,0.085,1,0.291,51,0.17,0
2006-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.085,1,0.293,51,0.17,0
2006-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.094,1,0.085,1,0.294,51,0.17,0
2006-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.094,1,0.085,1,0.295,2,0.17,0
2006-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.094,1,0.085,1,0.297,51,0.17,0
2006-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.094,1,0.085,1,0.298,51,0.17,0
2006-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.094,1,0.085,1,0.300,51,0.17,0
2006-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.094,1,0.085,1,0.301,51,0.17,0
2006-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.094,1,0.085,1,0.303,51,0.17,0
2006-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.094,1,0.085,1,0.304,51,0.17,0
2006-01-04,8:00,87.1,124.0,46,932,3,1,9,0,1,21,3,1,9,6,25,0,28,6,25,13,10,68,16,10,10,-9900,99,-9900,99,-9900,99,1.5,51,0.094,1,0.108,1,0.306,51,0.17,0
2006-01-04,9:00,80.1,132.9,243,1415,35,0,9,0,0,21,35,0,9,24,24,0,27,24,24,115,10,409,16,45,10,-9900,99,-9900,99,-9900,99,1.6,3,0.094,1,0.108,1,0.308,51,0.17,0
2006-01-04,10:00,72.8,145.0,418,1415,48,0,9,0,0,21,48,0,9,49,25,0,28,49,25,244,10,610,16,64,10,-9900,99,-9900,99,-9900,99,1.6,51,0.094,1,0.108,1,0.309,51,0.17,0
2006-01-04,11:00,67.5,158.6,540,1415,62,0,9,0,0,21,62,0,9,100,24,0,27,100,24,345,10,703,16,76,10,-9900,99,-9900,99,-9900,99,1.5,51,0.094,1,0.108,1,0.311,51,0.17,0
2006-01-04,12:00,64.8,173.4,602,1415,71,0,9,0,0,21,71,0,9,96,24,0,27,96,24,397,10,740,16,83,10,-9900,99,-9900,99,-9900,99,1.5,3,0.094,1,0.108,1,0.312,51,0.17,0
2006-01-04,13:00,65.0,188.6,597,1415,70,0,9,0,0,21,70,0,9,114,24,0,27,114,24,394,10,739,16,82,10,-9900,99,-9900,99,-9900,99,1.4,51,0.094,1,0.108,1,0.314,51,0.17,0
2006-01-04,14:00,68.1,203.3,528,1415,61,0,9,0,0,21,61,0,9,97,24,0,27,97,24,336,10,698,16,75,10,-9900,99,-9900,99,-9900,99,1.3,51,0.094,1,0.108,1,0.316,51,0.17,0
2006-01-04,15:00,73.7,216.7,398,1415,85,0,9,0,0,21,85,0,9,66,24,0,27,66,24,230,10,597,16,62,10,-9900,99,-9900,99,-9900,99,1.2,3,0.094,1,0.108,1,0.317,51,0.17,0
2006-01-04,16:00,81.2,228.6,217,1415,59,0,9,15,0,21,57,0,9,31,24,0,27,31,24,99,10,374,16,42,10,-9900,99,-9900,99,-9900,99,1.2,51,0.094,1,0.108,1,0.319,51,0.17,0
2006-01-04,17:00,87.8,236.8,30,766,1,0,9,0,0,21,1,0,9,4,24,0,27,4,24,7,10,43,16,6,10,-9900,99,-9900,99,-9900,99,1.1,51,0.094,1,0.108,1,0.320,51,0.17,0
2006-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.108,1,0.322,51,0.17,0
2006-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.094,1,0.108,1,0.324,51,0.17,0
2006-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.094,1,0.108,1,0.325,51,0.17,0
2006-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.094,1,0.108,1,0.327,51,0.17,0
2006-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.094,1,0.108,1,0.328,51,0.17,0
2006-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.094,1,0.108,1,0.330,51,0.17,0
2006-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.094,1,0.108,1,0.331,51,0.17,0
2006-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.094,1,0.108,1,0.333,2,0.17,0
2006-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.094,1,0.108,1,0.333,51,0.17,0
2006-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.108,1,0.334,51,0.17,0
2006-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.094,1,0.108,1,0.334,51,0.17,0
2006-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.094,1,0.108,1,0.335,51,0.17,0
2006-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.094,1,0.108,1,0.335,51,0.17,0
2006-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.094,1,0.108,1,0.335,51,0.17,0
2006-01-05,8:00,87.1,123.8,47,931,8,1,9,22,1,21,7,1,9,6,24,0,27,6,24,16,10,145,16,9,10,-9900,99,-9900,99,-9900,99,1.0,51,0.094,1,0.061,1,0.336,51,0.17,0
2006-01-05,9:00,80.1,132.8,244,1415,81,0,9,69,0,21,69,0,9,41,24,0,27,41,24,128,10,543,16,35,10,-9900,99,-9900,99,-9900,99,1.0,3,0.094,1,0.061,1,0.336,51,0.17,0
2006-01-05,10:00,72.8,144.8,419,1415,245,0,9,358,0,21,139,0,9,80,24,0,27,80,24,263,10,727,16,47,10,-9900,99,-9900,99,-9900,99,0.9,51,0.094,1,0.061,1,0.336,51,0.17,0
2006-01-05,11:00,67.5,158.4,542,1415,63,0,9,0,0,21,63,0,9,110,24,0,27,110,24,367,10,809,16,57,10,-9900,99,-9900,99,-9900,99,0.9,51,0.094,1,0.061,1,0.337,51,0.17,0
2006-01-05,12:00,64.7,173.3,604,1415,71,0,9,0,0,21,71,0,9,125,24,0,27,125,24,421,10,842,16,61,10,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.061,1,0.337,51,0.17,0
2006-01-05,13:00,64.9,188.5,600,1415,71,0,9,0,0,21,71,0,9,124,24,0,27,124,24,418,10,841,16,61,10,-9900,99,-9900,99,-9900,99,0.8,51,0.094,1,0.061,1,0.338,51,0.17,0
2006-01-05,14:00,67.9,203.2,531,1415,62,0,9,0,0,21,62,0,9,107,24,0,27,107,24,358,10,806,16,56,10,-9900,99,-9900,99,-9900,99,0.8,51,0.094,1,0.061,1,0.338,51,0.17,0
2006-01-05,15:00,73.5,216.7,401,1415,102,0,9,6,0,21,100,0,9,76,24,0,27,76,24,250,10,718,16,46,10,-9900,99,-9900,99,-9900,99,0.8,3,0.094,1,0.061,1,0.338,51,0.17,0
2006-01-05,16:00,81.0,228.6,221,1415,68,0,9,44,0,21,61,0,9,36,24,0,27,36,24,113,10,515,16,33,10,-9900,99,-9900,99,-9900,99,0.8,51,0.094,1,0.061,1,0.339,51,0.17,0
2006-01-05,17:00,87.6,236.8,32,766,1,0,9,0,0,21,1,0,9,4,24,0,27,4,24,10,10,107,16,6,10,-9900,99,-9900,99,-9900,99,0.8,51,0.094,1,0.061,1,0.339,51,0.17,0
